vuln_gf_id,air_temp,biomass_removal,bycatch,entanglement_macroplastic,eutrophication_nutrient_pollution,habitat_loss_degradation,inorganic_pollution,invasive_species,light_pollution,noise_pollution,oa,oceanographic,organic_pollution,plastic_pollution_microplastic,poisons_toxins,salinity,sedimentation,slr,storm_disturbance,uv,water_temp,wildlife_strike
125192,0,0.00547,0.1201,0.06965,0.00222,0.00256,0.038,0,0,0,0.00259,0.00152,0.05444,0.0495,0.02713,0.00307,0.02713,0,4.7e-4,0,0.0353,0.07686
125216,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125217,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125218,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125219,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125220,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125221,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125234,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125235,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125236,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125237,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125238,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125239,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125240,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125241,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125242,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125243,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125244,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125245,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125246,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125247,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125248,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125249,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125250,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125251,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125252,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125253,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125254,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125255,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125256,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125257,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125258,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
125276,0.01854,0,0.02848,0.01239,0.02091,0.2608,0.02086,0,0,0,0.02611,0.14002,0.02372,0.00999,0.01832,0.0314,0.01521,0,0.00687,0,0.02162,0.26242
125277,0.01854,0,0.02848,0.01239,0.02091,0.2608,0.02086,0,0,0,0.02611,0.14002,0.02372,0.00999,0.01832,0.0314,0.01521,0,0.00687,0,0.02162,0.26242
125310,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125311,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125312,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125313,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125314,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125329,0.006,0.00837,0.06042,0.02338,0.00379,0.00157,0.01181,0,0.00141,0,0.00556,0,0.0161,0.03649,0.01838,0.00412,0.01778,0.0012,0,0,0.00691,0.02208
125336,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125337,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125338,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125339,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125340,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125341,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125342,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125343,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125344,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125345,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125346,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125347,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125348,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125349,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125350,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125351,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125352,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125353,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125354,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125355,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125356,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125357,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125358,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125359,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125360,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125361,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125362,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125363,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125364,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125365,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125366,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125367,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125368,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125369,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125370,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125371,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125372,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125373,0.11795,0,0.1576,0.09349,0.01424,0.01408,0.01212,0,0,0,0.02299,0,0,0.0653,0.03427,0.02573,0.03426,0.23237,0,0,0.02453,0.09553
125374,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125387,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125388,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125389,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125390,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125391,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125392,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125393,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125394,0,0,0,0,0.01519,0,0.01307,0,0,0,0.02412,0,0,0,0,0.02946,0,0,0,0,0.0191,0
125396,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125397,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125398,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125399,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125400,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125401,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125402,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125403,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125404,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125405,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125406,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125407,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125408,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125409,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125410,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125411,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125412,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125413,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125414,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125415,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125416,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125417,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125418,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125419,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125420,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125421,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125422,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125423,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125424,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125425,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125426,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125427,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125428,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125429,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125430,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125431,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125432,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125433,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125434,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125435,0.01533,0,0,0,0.01396,0,0.01234,0,0,0,0.02255,0,0,0,0,0.0262,0,0,0,0,0.01782,0
125437,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
125438,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
125439,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
125440,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
125536,0,0.02971,0.07048,0.06121,0.1125,0.04289,0.05634,0,0,0,0.04897,0.12281,0.07673,0.01462,0.07662,0.06786,0.05495,0,0.04564,0,0.10207,0.09804
125539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125686,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125775,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125776,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125777,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125778,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125779,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125780,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125781,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
125796,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125797,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125798,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125799,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
125800,0,0.02869,0.005,6.2e-4,0.03712,0.00145,0.00934,0,0,0.1882,0.01841,0.00829,0.00826,0.00343,0.01974,0.00346,0.0197,0.00248,0.05247,0,0.00963,0.00447
125801,0,0.02869,0.005,6.2e-4,0.03712,0.00145,0.00934,0,0,0.1882,0.01841,0.00829,0.00826,0.00343,0.01974,0.00346,0.0197,0.00248,0.05247,0,0.00963,0.00447
125802,0,0.02869,0.005,6.2e-4,0.03712,0.00145,0.00934,0,0,0.1882,0.01841,0.00829,0.00826,0.00343,0.01974,0.00346,0.0197,0.00248,0.05247,0,0.00963,0.00447
125803,0,0.02869,0.005,6.2e-4,0.03712,0.00145,0.00934,0,0,0.1882,0.01841,0.00829,0.00826,0.00343,0.01974,0.00346,0.0197,0.00248,0.05247,0,0.00963,0.00447
125834,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125835,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125836,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125837,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125838,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125839,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125840,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125841,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
125842,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
