db,spec_code,species,length
fb,823,halaelurus natalensis,45
fb,824,halaelurus quagga,31.5
fb,825,haploblepharus edwardsii,59
fb,826,haploblepharus fuscus,69
fb,827,haploblepharus pictus,57
fb,828,holohalaelurus punctatus,35
fb,829,holohalaelurus regani,69
fb,830,parmaturus campechiensis,16
fb,831,parmaturus melanobranchus,94.98
fb,832,parmaturus pilosus,64
fb,833,parmaturus xaniurus,41.5
fb,834,pentanchus profundicolus,51
fb,835,poroderma africanum,101
fb,837,poroderma pantherinum,84
fb,838,schroederichthys bivius,70
fb,839,schroederichthys chilensis,62
fb,840,schroederichthys maculatus,33.5
fb,841,notoscopelus elongatus,14.2
fb,842,schroederichthys tenuis,70
fb,843,scyliorhinus besnardi,47
fb,844,scyliorhinus boa,54
fb,845,scyliorhinus canicula,54.4
fb,846,scyliorhinus capensis,122
fb,847,scyliorhinus cervigoni,67
fb,848,scyliorhinus garmani,38
fb,849,scyliorhinus haeckelii,60
fb,850,oblada melanura,29.200000762939453
fb,851,scyliorhinus hesperius,49.760000000000005
fb,852,scyliorhinus meadi,49
fb,853,scyliorhinus retifer,48
fb,854,scyliorhinus stellaris,141.5
fb,855,scyliorhinus torazame,50
fb,856,scyliorhinus torrei,32
fb,857,carcharhinus acronotus,125.75
fb,858,carcharhinus albimarginatus,221.5
fb,859,carcharhinus altimus,226
fb,860,carcharhinus amblyrhynchoides,161
fb,861,carcharhinus amblyrhynchos,158
fb,862,carcharhinus amboinensis,223.5
fb,863,carcharhinus borneensis,70
fb,864,carcharhinus brachyurus,293
fb,865,carcharhinus brevipinna,233
fb,866,carcharhinus cautus,119
fb,867,carcharhinus dussumieri,103
fb,868,carcharhinus falciformis,248
fb,869,carcharhinus fitzroyensis,135
fb,870,carcharhinus galapagensis,300
fb,871,carcharhinus hemiodon,200
fb,872,carcharhinus isodon,136
fb,873,carcharhinus leucas,268
fb,874,carcharhinus limbatus,180
fb,875,carcharhinus longimanus,267.5
fb,876,carcharhinus macloti,82
fb,877,carcharhinus melanopterus,152.5
fb,878,carcharhinus obscurus,329.5
fb,879,carcharhinus perezii,218.5
fb,880,carcharhinus plumbeus,180.25
fb,881,carcharhinus porosus,90.5
fb,882,carcharhinus sealei,100
fb,883,carcharhinus signatus,235
fb,884,carcharhinus sorrah,145
fb,886,galeocerdo cuvier,400
fb,887,glyphis gangeticus,204
fb,888,glyphis glyphis,100
fb,889,pagellus acarne,25
fb,890,pagellus bogaraveo,30.27500057220459
fb,891,isogomphodon oxyrhynchus,144
fb,892,lamiopsis temminckii,164
fb,893,pagellus erythrinus,28.2
fb,894,loxodon macrorhinus,92.9000015258789
fb,895,nasolamia velox,150
fb,896,negaprion acutidens,345
fb,897,negaprion brevirostris,330
fb,898,prionace glauca,280
fb,899,rhizoprionodon acutus,98.5
fb,900,rhizoprionodon lalandii,65
fb,901,rhizoprionodon longurio,110
fb,902,rhizoprionodon oligolinx,76.75
fb,903,rhizoprionodon porosus,87
fb,904,rhizoprionodon taylori,66.5
fb,905,rhizoprionodon terraenovae,90
fb,906,scoliodon laticaudus,52
fb,907,triaenodon obesus,184
fb,908,eusphyra blochii,303
fb,909,sphyrna corona,92
fb,911,sphyrna couardi,300
fb,912,sphyrna lewini,235
fb,913,sphyrna media,150
fb,914,sphyrna mokarran,336.5
fb,915,sphyrna tiburo,137
fb,917,sphyrna zygaena,276.5
fb,918,caesio caerulaurea,23
fb,919,caesio cuning,29
fb,920,caesio lunaris,17.5
fb,921,caesio striata,25
fb,922,caesio suevica,35
fb,923,caesio teres,29.75
fb,924,caesio varilineata,40
fb,925,anchoa marinii,12.9
fb,926,anchoa filifera,12
fb,927,caesio xanthonota,40
fb,928,dipterygonotus balteatus,14
fb,929,gymnocaesio gymnoptera,18
fb,930,pterocaesio capricornis,21
fb,931,anchoa lucida,13.00499990463257
fb,932,pterocaesio chrysozona,21
fb,933,pterocaesio digramma,20.5
fb,934,pterocaesio lativittata,23
fb,935,pterocaesio marri,35
fb,936,pterocaesio pisang,19
fb,937,pterocaesio randalli,25
fb,938,pterocaesio tessellata,17.5
fb,939,pterocaesio tile,23.600000190734864
fb,940,hemitrygon akajei,50
fb,941,atrobucca nibe,23.5
fb,942,acanthurus tractus,20
fb,943,acanthurus chirurgus,30.4
fb,944,acanthurus coeruleus,29.5
fb,945,ariopsis assimilis,35
fb,946,notarius bonillai,80
fb,947,ariopsis felis,35.3
fb,948,sciades couma,94.5
fb,949,notarius grandicassis,62
fb,950,platycephalus indicus,45.70000076293945
fb,951,sciades herzbergii,42.5
fb,952,sciades parkeri,150
fb,953,sciades passany,100
fb,954,amphiarius phrygiatus,35.5
fb,955,sciades proops,67.0999984741211
fb,956,aspistor quadriscutis,40.2
fb,957,amphiarius rugispinis,36.875
fb,958,bagre bagre,22.600000381469727
fb,959,bagre marinus,47
fb,960,cathorops spixii,21.299999999999997
fb,961,ariomma bondi,14.269999980926514
fb,962,ariomma regulus,25
fb,963,pseudauchenipterus nodosus,11.45
fb,964,aulostomus maculatus,60.45
fb,966,melichthys niger,31
fb,967,amphichthys cryptocentrus,40
fb,968,batrachoides manglae,30
fb,969,batrachoides surinamensis,29.8
fb,970,sanopus barbatus,41
fb,971,thalassophryne maculosa,16.95
fb,972,ablennes hians,100
fb,973,platybelone argalus,42.20000076293945
fb,974,strongylura marina,75.85
fb,975,strongylura timucu,49.2
fb,976,tylosurus acus,80.35
fb,977,tylosurus crocodilus,95.29999923706055
fb,978,bothus lunatus,46.45
fb,979,cyclopsetta chittendeni,32
fb,980,paralichthys albigutta,71
fb,981,paralichthys lethostigma,61.599999237060544
fb,982,paralichthys tropicus,50
fb,983,caulolatilus chrysops,57.7
fb,984,caulolatilus cyanops,60
fb,985,caulolatilus guppyi,35
fb,986,caulolatilus intermedius,60
fb,987,caulolatilus microps,78
fb,988,alectis ciliaris,102
fb,990,clarias platycephalus,37.599998474121094
fb,993,decapterus macarellus,27.25
fb,994,decapterus punctatus,22.5
fb,995,decapterus tabl,37.2
fb,997,hemicaranx amblyrhynchus,39.95
fb,998,naucrates ductor,34
fb,999,oligoplites palometa,40.525000381469724
fb,1000,oligoplites saliens,30.549999999999997
fb,1001,oligoplites saurus,16.2
fb,1002,pseudocaranx dentex,64.5
fb,1004,selene vomer,16.4
fb,1005,seriola dumerili,126.5
fb,1006,seriola fasciata,64
fb,1007,seriola rivoliana,88
fb,1008,seriola zonata,75
fb,1009,trachinotus cayennensis,60
fb,1010,trachinotus falcatus,47.29999923706055
fb,1011,trachinotus goodei,30
fb,1012,uraspis secunda,30
fb,1013,centropomus ensiferus,36.19499969482422
fb,1014,centropomus parallelus,40.9
fb,1015,centropomus pectinatus,33.4
fb,1016,centropomus poeyi,90
fb,1017,conger triporiceps,100
fb,1018,symphurus diomedeanus,22
fb,1019,symphurus plagiusa,18.5
fb,1021,dactylopterus volitans,35.5
fb,1022,diodon hystrix,60
fb,1023,trisopterus esmarkii,21.5
fb,1024,chaetodipterus faber,36.8
fb,1025,cypselurus comatus,30
fb,1027,cheilopogon exsiliens,30
fb,1028,cheilopogon furcatus,35
fb,1029,cheilopogon heterurus,40
fb,1030,cheilopogon melanurus,32
fb,1031,exocoetus obtusirostris,24
fb,1032,exocoetus volitans,30
fb,1033,fodiator acutus,25
fb,1034,hirundichthys oxycephalus,18
fb,1035,hirundichthys rondeletii,30
fb,1036,hirundichthys speculiger,25.100000381469727
fb,1037,parexocoetus brachypterus,18
fb,1038,prognichthys gibbifrons,19.5
fb,1041,gempylus serpens,79
fb,1042,lepidocybium flavobrunneum,180
fb,1043,sardinella aurita,22.9
fb,1044,ruvettus pretiosus,188
fb,1045,sardinella hualiensis,14.350000381469727
fb,1047,sardinella maderensis,16.5
fb,1048,diapterus rhombeus,16.650000190734865
fb,1049,eucinostomus argenteus,15.3
fb,1050,eucinostomus gula,12.75
fb,1051,eucinostomus havana,12
fb,1052,eucinostomus melanopterus,11
fb,1053,eugerres plumieri,24.3
fb,1054,gerres cinereus,20.4
fb,1055,saurida undosquamis,31.6
fb,1056,rypticus saponaceus,56.595001220703125
fb,1057,hemiramphus balao,40
fb,1058,hemiramphus bermudensis,44
fb,1059,hemiramphus brasiliensis,32
fb,1060,hyporhamphus unifasciatus,20.2
fb,1061,holocentrus adscensionis,27
fb,1062,holocentrus rufus,19
fb,1063,myripristis jacobus,21.7
fb,1064,kyphosus incisor,70
fb,1066,bodianus pulchellus,25
fb,1067,bodianus rufus,37.8
fb,1068,halichoeres radiatus,27.3
fb,1070,lutjanus fulgens,43.3
fb,1071,lachnolaimus maximus,61
fb,1072,lampris guttatus,133.5
fb,1073,atractosteus spatula,236
fb,1074,atractosteus tristoechus,200
fb,1075,lepisosteus oculatus,71.25
fb,1076,lepisosteus osseus,119
fb,1077,lobotes surinamensis,60.79999923706055
fb,1078,lophius gastrophysus,67.5
fb,1079,megalops atlanticus,182
fb,1080,merluccius albidus,46.14999923706055
fb,1081,aluterus schoepfii,57.9
fb,1082,cantherhines pullus,20
fb,1084,scomberesox saurus,45.25
fb,1085,dajaus monticola,16.4
fb,1086,mugil curema,27.5
fb,1087,mugil curvidens,32.64999961853027
fb,1088,mugil hospes,19
fb,1089,mugil incilis,39.25
fb,1090,mugil liza,50.7
fb,1092,mulloidichthys martinicus,26.5
fb,1093,mullus auratus,25
fb,1094,pseudupeneus maculatus,26
fb,1095,upeneus parvus,17.35
fb,1096,cynoponticus savanna,126.550005
fb,1097,channomuraena vittata,150
fb,1098,enchelycore nigricans,91.4
fb,1099,gymnothorax ocellatus,54.2
fb,1102,istigobius hoshinonis,8.899999618530273
fb,1103,gymnothorax miliaris,72.1
fb,1104,ophichthus gomesii,91.4000015258789
fb,1105,ophichthus ophis,210
fb,1106,ophichthus spinicauda,107
fb,1107,lactophrys trigonus,47
fb,1109,lactophrys triqueter,37.3
fb,1110,polydactylus octonemus,22.600000381469727
fb,1111,polydactylus oligodon,38.1
fb,1112,polydactylus virginicus,22.2
fb,1117,pomacanthus arcuatus,35.29999961853027
fb,1118,pomacanthus paru,37.79999923706055
fb,1119,abudefduf saxatilis,13.65
fb,1120,abudefduf taurus,25
fb,1121,chromis multilineata,20
fb,1122,microspathodon chrysurus,13.4
fb,1123,anisotremus surinamensis,48.8
fb,1124,anisotremus virginicus,26.4
fb,1126,haemulon album,59.05
fb,1127,anchoa ischana,13.11
fb,1128,haemulon aurolineatum,18.5
fb,1129,haemulon bonariense,22
fb,1130,haemulon boschmae,19
fb,1131,haemulon carbonarium,23.4
fb,1132,anchoa lyolepis,10.85
fb,1133,anchoa hepsetus,11
fb,1134,haemulon chrysargyreum,18.7
fb,1135,haemulon flavolineatum,24.5
fb,1136,haemulon macrostomum,30.9
fb,1137,anchoa exigua,7.5
fb,1138,haemulon melanurum,23.6
fb,1139,haemulon parra,26.5
fb,1140,haemulon plumierii,29.5
fb,1141,haemulon sciurus,26.75
fb,1142,haemulon steindachneri,22.5
fb,1143,haemulon striatum,23
fb,1145,orthopristis ruber,27.55
fb,1146,haemulopsis corvinaeformis,17.4
fb,1147,pomadasys crocro,37.1
fb,1149,priacanthus arenatus,37
fb,1150,heteropriacanthus cruentatus,32
fb,1151,nicholsina usta,30
fb,1152,scarus coelestinus,69
fb,1153,scarus coeruleus,90.5
fb,1154,scarus iseri,15.25
fb,1155,scarus guacamaia,85
fb,1156,scarus taeniopterus,32.5
fb,1157,scarus vetula,55.5
fb,1158,sparisoma aurofrenatum,27.25
fb,1159,sparisoma chrysopterum,34.65
fb,1160,sparisoma rubripinne,36.5
fb,1161,sparisoma viride,37.249999618530275
fb,1162,corvula batabana,25
fb,1163,anchoa nasus,15.2
fb,1164,sparus aurata,37.3
fb,1165,bairdiella chrysoura,17.45
fb,1166,bairdiella ronchus,20.3
fb,1167,corvula sanctaeluciae,26
fb,1168,ctenosciaena gracilicirrhus,18.75
fb,1169,cynoscion acoupa,74.85000038146973
fb,1170,cynoscion arenarius,29
fb,1171,cynoscion jamaicensis,26
fb,1173,cynoscion leiarchus,22
fb,1174,cynoscion microlepidotus,25.95
fb,1175,cynoscion nothus,18.8
fb,1176,cynoscion similis,60
fb,1177,cynoscion steindachneri,110
fb,1178,cynoscion virescens,32.3
fb,1179,isopisthus parvipinnis,21.35
fb,1180,larimus breviceps,23
fb,1181,sphoeroides maculatus,32.10000038146973
fb,1182,larimus fasciatus,25
fb,1183,lonchurus lanceolatus,30
fb,1184,nebris microps,25.75
fb,1185,odontoscion dentex,9.5
fb,1186,ophioscion punctatissimus,21.55
fb,1187,paralonchurus brasiliensis,21.4
fb,1188,lonchurus elegans,32
fb,1189,protosciaena bathytatos,37.1
fb,1190,protosciaena trewavasae,19
fb,1191,sciaenops ocellatus,99
fb,1192,stellifer griseus,18.100000381469727
fb,1193,stellifer lanceolatus,20
fb,1194,stellifer microps,18.8
fb,1195,stephanolepis setifer,20
fb,1196,stellifer rastrifer,15.6
fb,1197,umbrina broussonnetii,26.5
fb,1198,stromateus fiatola,50
fb,1199,umbrina coroides,22.5
fb,1200,pontinus castor,46
fb,1201,scorpaena plumieri,24.300000381469726
fb,1203,diplectrum formosum,20.95
fb,1204,epinephelus drummondhayi,109
fb,1205,hyporthodus flavolimbatus,115
fb,1206,hyporthodus mystacinus,160
fb,1207,hyporthodus nigritus,200
fb,1208,hyporthodus niveatus,114
fb,1209,mycteroperca bonaci,110
fb,1210,mycteroperca cidi,114
fb,1211,mycteroperca interstitialis,83.3499984741211
fb,1212,mycteroperca microlepis,102
fb,1213,mycteroperca phenax,96
fb,1214,mycteroperca rubra,80.85
fb,1215,mycteroperca tigris,74
fb,1216,mycteroperca venenosa,86
fb,1217,paranthias furcifer,30
fb,1218,paralabrax dewegeri,43
fb,1219,archosargus rhomboidalis,21.5
fb,1220,calamus arctifrons,25
fb,1221,calamus bajonado,54.05
fb,1222,calamus calamus,43.5
fb,1223,calamus campechanus,21
fb,1224,calamus cervigoni,20
fb,1225,calamus leucosteus,43.5
fb,1226,calamus nodosus,54.4
fb,1227,calamus penna,45
fb,1228,calamus pennatula,32.1
fb,1229,calamus proridens,30
fb,1230,diplodus caudimacula,30
fb,1231,diplodus holbrookii,46
fb,1234,stenotomus caprinus,20
fb,1235,sphyraena barracuda,73.25
fb,1236,sphyraena guachancho,44.2
fb,1237,sphyraena picudilla,43
fb,1239,lagocephalus laevigatus,28.9
fb,1240,sphoeroides nephelus,26.5
fb,1241,sphoeroides spengleri,12
fb,1242,sphoeroides testudineus,25
fb,1243,prionotus carolinus,39
fb,1244,prionotus evolans,45
fb,1245,prionotus punctatus,24.400000381469727
fb,1246,macrodontogobius wilburi,6.599999904632568
fb,1247,hypanus americanus,109.5
fb,1248,hypanus guttatus,95
fb,1249,styracura schmardae,200
fb,1250,aetobatus narinari,240
fb,1251,myliobatis freminvillei,100
fb,1252,rostroraja eglanteria,84
fb,1253,leucoraja garmani,26
fb,1254,raja texana,53
fb,1255,acanthurus mata,32
fb,1256,acanthurus dussumieri,50.75
fb,1257,acanthurus leucosternon,19.5
fb,1258,acanthurus lineatus,27.45
fb,1259,acanthurus tennentii,30.5
fb,1260,acanthurus triostegus,18.95
fb,1261,acanthurus xanthopterus,57
fb,1262,ctenochaetus striatus,20.35
fb,1263,naso hexacanthus,46
fb,1264,naso lituratus,36.9
fb,1265,naso unicornis,40
fb,1266,zebrasoma velifer,30.5
fb,1267,acropoma japonicum,12.524999904632569
fb,1272,anguilla bengalensis,121
fb,1273,anguilla labiata,175
fb,1274,anguilla bicolor,121.5
fb,1275,anguilla marmorata,150
fb,1276,anguilla mossambica,125
fb,1277,nemapteryx caelata,47
fb,1278,trachurus mediterraneus,25.95
fb,1279,trachurus picturatus,29.9
fb,1280,arius maculatus,42.69999980926514
fb,1281,hexanematichthys sagor,45
fb,1283,arius venosus,30
fb,1284,arius africanus,45
fb,1285,arius arius,35.900000762939456
fb,1286,plicofollis tonggol,40
fb,1287,plicofollis dussumieri,85
fb,1288,trichiurus lepturus,91.95
fb,1289,arius jella,25.850000381469727
fb,1290,ciliata mustela,25
fb,1291,arius madagascariensis,70
fb,1292,plicofollis platystomus,31
fb,1293,plicofollis polystaphylodon,35
fb,1294,sciades sona,63
fb,1295,arius subrostratus,29
fb,1296,arius sumatranus,32
fb,1297,plicofollis layardi,39.29999923706055
fb,1298,batrachocephalus mino,20
fb,1299,osteogeneiosus militaris,39.900001525878906
fb,1300,ariomma indica,20.200000381469728
fb,1301,atherina breviceps,7.4
fb,1302,doboatherina duodecimalis,11
fb,1303,atherinomorus lacunosus,14
fb,1304,atherion africanum,5.5
fb,1305,hypoatherina barnesi,10
fb,1306,umbrina cirrosa,66.5
fb,1307,hypoatherina temminckii,12
fb,1308,teramulus kieneri,5.5
fb,1309,aulostomus chinensis,69
fb,1311,odonus niger,33.25
fb,1312,sufflamen fraenatum,35.75
fb,1313,colletteichthys dussumieri,27
fb,1314,platybelone argalus,45
fb,1315,strongylura leiura,87.5
fb,1316,strongylura strongylura,37
fb,1317,tylosurus acus,95
fb,1318,callionymus gardineri,28
fb,1319,beryx decadactylus,52
fb,1320,beryx splendens,41
fb,1321,bothus pantherinus,21.199999809265137
fb,1322,bothus myriaster,23.850000381469727
fb,1323,chascanopsetta lugubris,32.75500011444092
fb,1324,engyprosopon grandisquama,11.75
fb,1325,pseudorhombus arsius,30.100000381469727
fb,1327,mullus surmuletus,23.1
fb,1328,myctophum punctatum,10.5
fb,1329,myoxocephalus scorpius,34.25
fb,1330,nansenia groenlandica,24.5
fb,1331,nerophis ophidion,26
fb,1333,pseudorhombus elevatus,24.700000762939453
fb,1334,osmerus eperlanus,25.5
fb,1335,pseudorhombus javanicus,26
fb,1336,pegusa lascaris,33.4
fb,1338,paralichthys dentatus,61
fb,1339,zeugopterus regius,20
fb,1340,phycis blennoides,49
fb,1341,platichthys flesus,38.4
fb,1342,pleuronectes platessa,30.5
fb,1343,pollachius virens,107
fb,1344,pomatoschistus microps,5.8
fb,1345,pomatoschistus minutus,7.404999999999999
fb,1346,pomatoschistus norvegicus,7.475
fb,1347,pomatoschistus pictus,5.8
fb,1348,scophthalmus maximus,56.25
fb,1349,raniceps raninus,30.25
fb,1350,sardina pilchardus,18.399999809265136
fb,1351,paralichthys olivaceus,48.14999961853027
fb,1352,sebastes viviparus,49
fb,1353,serranus cabrilla,23.1
fb,1355,spinachia spinachia,16
fb,1356,spondyliosoma cantharus,30.7
fb,1357,sprattus sprattus,12.3
fb,1358,stomias boa,30
fb,1359,syngnathus rostellatus,18.5
fb,1360,syngnathus typhle,24
fb,1361,taurulus bubalis,17
fb,1363,trachinus draco,32.9
fb,1364,echiichthys vipera,13.2
fb,1365,trachurus trachurus,30.2
fb,1366,chelidonichthys lucerna,35
fb,1367,trisopterus luscus,35.3
fb,1368,pseudorhombus malayanus,28.300000190734863
fb,1369,zeugopterus punctatus,24.25
fb,1370,zeus faber,51
fb,1371,hippoglossus hippoglossus,122
fb,1373,hyperoplus immaculatus,36
fb,1374,hyperoplus lanceolatus,40
fb,1375,labrus mixtus,34
fb,1376,pseudorhombus natalensis,26.5
fb,1377,pseudorhombus triocellatus,15
fb,1378,liparis liparis,7.5
fb,1379,liparis montagui,15.5
fb,1380,lumpenus lampretaeformis,35.5
fb,1381,melanogrammus aeglefinus,45.5
fb,1382,microstomus kitt,50
fb,1383,molva dypterygia,86.5
fb,1385,etelis coruscans,90
fb,1387,oreochromis aureus,39.85000038146973
fb,1389,sarotherodon galilaeus,22.499999809265137
fb,1390,coptodon zillii,21.25
fb,1391,etelis oculatus,91
fb,1392,etelis radiosus,70
fb,1393,hoplopagrus guentherii,76
fb,1394,lipocheilus carnolabrum,51.5
fb,1395,lutjanus adetii,46.5
fb,1396,oreochromis macrochir,18.200000762939453
fb,1397,coptodon rendalli,23
fb,1399,oreochromis andersonii,27.5
fb,1401,lutjanus agennes,50
fb,1402,lutjanus ambiguus,40
fb,1403,lutjanus analis,70
fb,1404,lutjanus apodus,47
fb,1405,lutjanus aratus,104.5
fb,1406,lutjanus erythropterus,55
fb,1407,lutjanus argentimaculatus,61.20000076293945
fb,1408,lutjanus argentiventris,34.2
fb,1409,lutjanus bengalensis,30
fb,1410,lutjanus biguttatus,25
fb,1411,lutjanus bitaeniatus,30
fb,1412,sarotherodon melanotheron,19.399999618530273
fb,1413,oreochromis leucostictus,28.75
fb,1414,sarotherodon occidentalis,28.299999237060547
fb,1415,oreochromis mortimeri,38.5
fb,1416,oreochromis spilurus,19.200000762939453
fb,1417,lutjanus bohar,75
fb,1418,lutjanus boutton,28
fb,1419,lutjanus buccanella,44
fb,1420,oreochromis urolepis,23.5
fb,1422,oreochromis jipe,50
fb,1423,lutjanus campechanus,84.5999984741211
fb,1424,lutjanus carponotatus,33.5
fb,1425,lutjanus coeruleolineatus,40
fb,1426,lutjanus colorado,63.35
fb,1427,lutjanus cyanopterus,109
fb,1428,lutjanus decussatus,26.25
fb,1429,lutjanus dentatus,138
fb,1430,oreochromis variabilis,30
fb,1431,oreochromis esculentus,28
fb,1432,oreochromis shiranus,15
fb,1435,brama dussumieri,20.850000381469727
fb,1439,lutjanus goreensis,80
fb,1440,oreochromis tanganicae,42
fb,1441,lutjanus goldiei,99.2
fb,1442,sarotherodon lohbergeri,16.200000762939453
fb,1443,sarotherodon steinbachi,11.300000190734863
fb,1445,sarotherodon linnellii,18.5
fb,1446,oreochromis karomo,28
fb,1447,oreochromis schwebischi,30
fb,1448,oreochromis korogwe,16.100000381469727
fb,1449,sarotherodon caudomarginatus,15.600000381469728
fb,1450,cyprinus carpio,54.349999999999994
fb,1452,chirocentrus nudus,76
fb,1453,dussumieria acuta,20
fb,1454,dussumieria elopsoides,16.249999618530275
fb,1455,etrumeus sadina,16.85
fb,1456,etrumeus whiteheadi,22
fb,1457,spratelloides delicatulus,7
fb,1458,spratelloides gracilis,10.15
fb,1459,spratelloides lewisi,6
fb,1460,spratelloides robustus,12
fb,1461,jenkinsia lamprotaenia,5
fb,1462,jenkinsia majua,5.5
fb,1463,jenkinsia parvula,5.5
