class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura australis,elasmobranchs,none,family,16742
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura bimaculata,elasmobranchs,none,family,16743
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura crebripunctata,elasmobranchs,none,family,16744
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura crooki,elasmobranchs,none,family,16745
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura hirundo,elasmobranchs,none,family,16746
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura japonica,elasmobranchs,none,family,16747
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura lessae,elasmobranchs,none,family,16748
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura marmorata,elasmobranchs,none,family,16749
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura micrura,elasmobranchs,none,family,16750
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura natalensis,elasmobranchs,none,family,16751
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura poecilura,elasmobranchs,none,family,16752
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura sereti,elasmobranchs,none,family,16753
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura tentaculata,elasmobranchs,none,family,16754
elasmobranchii,myliobatiformes,gymnuridae,gymnura,gymnura zonura,elasmobranchs,none,family,16755
actinopterygii,perciformes,liparidae,gyrinichthys,gyrinichthys minytremus,fish,none,order,16756
bivalvia,cardiida,cardiidae,habecardium,habecardium tenuisulcatum,molluscs,family,NA,16757
asteroidea,valvatida,goniasteridae,haccourtaster,haccourtaster aemstelensis,echinoderms,none,order,16758
asteroidea,valvatida,goniasteridae,haccourtaster,haccourtaster hrbac,echinoderms,none,order,16759
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia attenuata,echinoderms,none,order,16760
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia bozanici,echinoderms,none,order,16761
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia capensis,echinoderms,none,order,16762
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia inarmata,echinoderms,none,order,16763
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia raaraa,echinoderms,none,order,16764
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia superba,echinoderms,none,order,16765
asteroidea,valvatida,ophidiasteridae,hacelia,hacelia tuberculata,echinoderms,none,order,16766
polychaeta,terebellida,terebellidae,hadrachaeta,hadrachaeta aspeta,polychaetes,none,family,16767
asteroidea,valvatida,stauranderasteridae,hadranderaster,hadranderaster simplex,echinoderms,none,order,16768
gastropoda,neogastropoda,muricidae,hadriania,hadriania brevituba,molluscs,family,NA,16769
gastropoda,neogastropoda,muricidae,hadriania,hadriania craticulata,molluscs,family,NA,16770
gastropoda,neogastropoda,muricidae,hadriania,hadriania sperata,molluscs,family,NA,16771
actinopterygii,perciformes,zoarcidae,hadropareia,hadropareia middendorffii,fish,none,order,16772
actinopterygii,perciformes,zoarcidae,hadropareia,hadropareia semisquamata,fish,none,order,16773
actinopterygii,perciformes,zoarcidae,hadropogonichthys,hadropogonichthys leptopus,fish,none,order,16774
actinopterygii,perciformes,zoarcidae,hadropogonichthys,hadropogonichthys lindbergi,fish,none,order,16775
echinoidea,clypeasteroida,oligopygidae,haimea,haimea bajasurensis,echinoderms,none,order,16776
echinoidea,clypeasteroida,oligopygidae,haimea,haimea camagueyana,echinoderms,none,order,16777
echinoidea,clypeasteroida,oligopygidae,haimea,haimea cylindrica,echinoderms,none,order,16778
echinoidea,clypeasteroida,oligopygidae,haimea,haimea gigantea,echinoderms,none,order,16779
echinoidea,clypeasteroida,oligopygidae,haimea,haimea globulosa,echinoderms,none,order,16780
echinoidea,clypeasteroida,oligopygidae,haimea,haimea hernandezi,echinoderms,none,order,16781
echinoidea,clypeasteroida,oligopygidae,haimea,haimea pentagona,echinoderms,none,order,16782
echinoidea,clypeasteroida,oligopygidae,haimea,haimea pusilla,echinoderms,none,order,16783
echinoidea,clypeasteroida,oligopygidae,haimea,haimea rojasi,echinoderms,none,order,16784
echinoidea,clypeasteroida,oligopygidae,haimea,haimea subcylindrica,echinoderms,none,order,16785
echinoidea,clypeasteroida,oligopygidae,haimea,haimea truncata,echinoderms,none,order,16786
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus boesemani,elasmobranchs,none,genus,16787
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus buergeri,elasmobranchs,none,genus,16788
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus lineatus,elasmobranchs,none,genus,16789
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus maculosus,elasmobranchs,none,genus,16790
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus natalensis,elasmobranchs,none,genus,16791
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus quagga,elasmobranchs,none,genus,16792
elasmobranchii,carcharhiniformes,pentanchidae,halaelurus,halaelurus sellus,elasmobranchs,none,genus,16793
actinopterygii,perciformes,bovichtidae,halaphritis,halaphritis platycephala,fish,none,order,16794
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus boothae,fish,none,order,16795
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus brocki,fish,none,order,16796
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus dunckeri,fish,none,order,16797
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus edmondsoni,fish,none,order,16798
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus grayi,fish,none,order,16799
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus macrorhynchus,fish,none,order,16800
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus marquesensis,fish,none,order,16801
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus mataafae,fish,none,order,16802
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus nitidus,fish,none,order,16803
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus punctatus,fish,none,order,16804
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus spinirostris,fish,none,order,16805
actinopterygii,syngnathiformes,syngnathidae,halicampus,halicampus zavorensis,fish,none,order,16806
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres adustus,fish,family,NA,16807
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres aestuaricola,fish,family,NA,16808
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres argus,fish,family,NA,16809
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres bathyphilus,fish,family,NA,16810
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres bicolor,fish,family,NA,16811
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres binotopsis,fish,family,NA,16812
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres biocellatus,fish,family,NA,16813
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres bivittatus,fish,family,NA,16814
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres bleekeri,fish,family,NA,16815
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres brasiliensis,fish,family,NA,16816
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres brownfieldi,fish,family,NA,16817
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres burekae,fish,family,NA,16818
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres caudalis,fish,family,NA,16819
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres chierchiae,fish,family,NA,16820
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres chlorocephalus,fish,family,NA,16821
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres chloropterus,fish,family,NA,16822
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres chrysotaenia,fish,family,NA,16823
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres chrysus,fish,family,NA,16824
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres claudia,fish,family,NA,16825
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres cosmetus,fish,family,NA,16826
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres cyanocephalus,fish,family,NA,16827
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres dimidiatus,fish,family,NA,16828
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres discolor,fish,family,NA,16829
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres dispilus,fish,family,NA,16830
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres erdmanni,fish,family,NA,16831
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres garnoti,fish,family,NA,16832
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres girardi,fish,family,NA,16833
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres gurrobyi,fish,family,NA,16834
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres hartzfeldii,fish,family,NA,16835
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres hilomeni,fish,family,NA,16836
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres hortulanus,fish,family,NA,16837
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres inornatus,fish,family,NA,16838
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres insularis,fish,family,NA,16839
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres iridis,fish,family,NA,16840
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres kallochroma,fish,family,NA,16841
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres kneri,fish,family,NA,16842
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres lapillus,fish,family,NA,16843
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres leptotaenia,fish,family,NA,16844
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres leucoxanthus,fish,family,NA,16845
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres leucurus,fish,family,NA,16846
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres maculipinna,fish,family,NA,16847
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres malpelo,fish,family,NA,16848
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres margaritaceus,fish,family,NA,16849
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres marginatus,fish,family,NA,16850
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres melanochir,fish,family,NA,16851
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres melanotis,fish,family,NA,16852
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres melanurus,fish,family,NA,16853
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres melas,fish,family,NA,16854
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres melasmapomus,fish,family,NA,16855
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres miniatus,fish,family,NA,16856
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres nebulosus,fish,family,NA,16857
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres nicholsi,fish,family,NA,16858
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres nigrescens,fish,family,NA,16859
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres notospilus,fish,family,NA,16860
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres orientalis,fish,family,NA,16861
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres ornatissimus,fish,family,NA,16862
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres pallidus,fish,family,NA,16863
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres papilionaceus,fish,family,NA,16864
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres pardaleocephalus,fish,family,NA,16865
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres pelicieri,fish,family,NA,16866
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres penrosei,fish,family,NA,16867
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres pictus,fish,family,NA,16868
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres podostigma,fish,family,NA,16869
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres poeyi,fish,family,NA,16870
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres prosopeion,fish,family,NA,16871
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres purpurescens,fish,family,NA,16872
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres radiatus,fish,family,NA,16873
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres raisneri,fish,family,NA,16874
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres richmondi,fish,family,NA,16875
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres rubricephalus,fish,family,NA,16876
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres rubrovirens,fish,family,NA,16877
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres salmofasciatus,fish,family,NA,16878
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres sazimai,fish,family,NA,16879
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres scapularis,fish,family,NA,16880
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres semicinctus,fish,family,NA,16881
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres signifer,fish,family,NA,16882
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres socialis,fish,family,NA,16883
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres solorensis,fish,family,NA,16884
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres stigmaticus,fish,family,NA,16885
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres tenuispinis,fish,family,NA,16886
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres timorensis,fish,family,NA,16887
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres trimaculatus,fish,family,NA,16888
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres trispilus,fish,family,NA,16889
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres vrolikii,fish,family,NA,16890
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres zeylonicus,fish,family,NA,16891
actinopterygii,eupercaria incertae sedis,labridae,halichoeres,halichoeres zulu,fish,family,NA,16892
mammalia,carnivora,phocidae,halichoerus,halichoerus grypus,marine_mammals,none,family,16893
demospongiae,suberitida,halichondriidae,halichondria,halichondria adelpha,sponges,none,class,16894
demospongiae,suberitida,halichondriidae,halichondria,halichondria agglomerans,sponges,none,class,16895
demospongiae,suberitida,halichondriidae,halichondria,halichondria aldabrensis,sponges,none,class,16896
demospongiae,suberitida,halichondriidae,halichondria,halichondria almae,sponges,none,class,16897
demospongiae,suberitida,halichondriidae,halichondria,halichondria arenacea,sponges,none,class,16898
demospongiae,suberitida,halichondriidae,halichondria,halichondria arenosa,sponges,none,class,16899
demospongiae,suberitida,halichondriidae,halichondria,halichondria attenuata,sponges,none,class,16900
demospongiae,suberitida,halichondriidae,halichondria,halichondria axinelloides,sponges,none,class,16901
demospongiae,suberitida,halichondriidae,halichondria,halichondria bowerbanki,sponges,none,class,16902
demospongiae,suberitida,halichondriidae,halichondria,halichondria brondstedi,sponges,none,class,16903
demospongiae,suberitida,halichondriidae,halichondria,halichondria brunnea,sponges,none,class,16904
demospongiae,suberitida,halichondriidae,halichondria,halichondria cancellosa,sponges,none,class,16905
demospongiae,suberitida,halichondriidae,halichondria,halichondria capensis,sponges,none,class,16906
demospongiae,suberitida,halichondriidae,halichondria,halichondria carotenoidea,sponges,none,class,16907
demospongiae,suberitida,halichondriidae,halichondria,halichondria cartilaginea,sponges,none,class,16908
demospongiae,suberitida,halichondriidae,halichondria,halichondria cebimarensis,sponges,none,class,16909
demospongiae,suberitida,halichondriidae,halichondria,halichondria coerulea,sponges,none,class,16910
demospongiae,suberitida,halichondriidae,halichondria,halichondria colossea,sponges,none,class,16911
demospongiae,suberitida,halichondriidae,halichondria,halichondria contorta,sponges,none,class,16912
demospongiae,suberitida,halichondriidae,halichondria,halichondria convolvens,sponges,none,class,16913
demospongiae,suberitida,halichondriidae,halichondria,halichondria cornuloides,sponges,none,class,16914
demospongiae,suberitida,halichondriidae,halichondria,halichondria cristata,sponges,none,class,16915
demospongiae,suberitida,halichondriidae,halichondria,halichondria cylindrata,sponges,none,class,16916
demospongiae,suberitida,halichondriidae,halichondria,halichondria darwinensis,sponges,none,class,16917
demospongiae,suberitida,halichondriidae,halichondria,halichondria diazae,sponges,none,class,16918
demospongiae,suberitida,halichondriidae,halichondria,halichondria diversispiculata,sponges,none,class,16919
demospongiae,suberitida,halichondriidae,halichondria,halichondria dubia,sponges,none,class,16920
demospongiae,suberitida,halichondriidae,halichondria,halichondria elenae,sponges,none,class,16921
demospongiae,suberitida,halichondriidae,halichondria,halichondria fallax,sponges,none,class,16922
demospongiae,suberitida,halichondriidae,halichondria,halichondria flava,sponges,none,class,16923
demospongiae,suberitida,halichondriidae,halichondria,halichondria flexuosa,sponges,none,class,16924
demospongiae,suberitida,halichondriidae,halichondria,halichondria foetida,sponges,none,class,16925
demospongiae,suberitida,halichondriidae,halichondria,halichondria foraminosa,sponges,none,class,16926
demospongiae,suberitida,halichondriidae,halichondria,halichondria fragilis,sponges,none,class,16927
demospongiae,suberitida,halichondriidae,halichondria,halichondria gageoenesis,sponges,none,class,16928
demospongiae,suberitida,halichondriidae,halichondria,halichondria genitrix,sponges,none,class,16929
demospongiae,suberitida,halichondriidae,halichondria,halichondria gilvus,sponges,none,class,16930
demospongiae,suberitida,halichondriidae,halichondria,halichondria glabrata,sponges,none,class,16931
demospongiae,suberitida,halichondriidae,halichondria,halichondria heterorrhaphis,sponges,none,class,16932
demospongiae,suberitida,halichondriidae,halichondria,halichondria hongdoenesis,sponges,none,class,16933
demospongiae,suberitida,halichondriidae,halichondria,halichondria intermedia,sponges,none,class,16934
demospongiae,suberitida,halichondriidae,halichondria,halichondria isthmica,sponges,none,class,16935
demospongiae,suberitida,halichondriidae,halichondria,halichondria japonica,sponges,none,class,16936
demospongiae,suberitida,halichondriidae,halichondria,halichondria kelleri,sponges,none,class,16937
demospongiae,suberitida,halichondriidae,halichondria,halichondria knowltoni,sponges,none,class,16938
demospongiae,suberitida,halichondriidae,halichondria,halichondria labiata,sponges,none,class,16939
demospongiae,suberitida,halichondriidae,halichondria,halichondria lambei,sponges,none,class,16940
demospongiae,suberitida,halichondriidae,halichondria,halichondria lendenfeldi,sponges,none,class,16941
demospongiae,suberitida,halichondriidae,halichondria,halichondria leuconoides,sponges,none,class,16942
demospongiae,suberitida,halichondriidae,halichondria,halichondria lona,sponges,none,class,16943
demospongiae,suberitida,halichondriidae,halichondria,halichondria longispicula,sponges,none,class,16944
demospongiae,suberitida,halichondriidae,halichondria,halichondria lutea,sponges,none,class,16945
demospongiae,suberitida,halichondriidae,halichondria,halichondria magellanica,sponges,none,class,16946
demospongiae,suberitida,halichondriidae,halichondria,halichondria magniconulosa,sponges,none,class,16947
demospongiae,suberitida,halichondriidae,halichondria,halichondria maraensis,sponges,none,class,16948
demospongiae,suberitida,halichondriidae,halichondria,halichondria marianae,sponges,none,class,16949
demospongiae,suberitida,halichondriidae,halichondria,halichondria melanadocia,sponges,none,class,16950
demospongiae,suberitida,halichondriidae,halichondria,halichondria membranacea,sponges,none,class,16951
demospongiae,suberitida,halichondriidae,halichondria,halichondria microbiana,sponges,none,class,16952
demospongiae,suberitida,halichondriidae,halichondria,halichondria migottea,sponges,none,class,16953
demospongiae,suberitida,halichondriidae,halichondria,halichondria minuta,sponges,none,class,16954
demospongiae,suberitida,halichondriidae,halichondria,halichondria modesta,sponges,none,class,16955
demospongiae,suberitida,halichondriidae,halichondria,halichondria moorei,sponges,none,class,16956
demospongiae,suberitida,halichondriidae,halichondria,halichondria muanensis,sponges,none,class,16957
demospongiae,suberitida,halichondriidae,halichondria,halichondria nigrocutis,sponges,none,class,16958
demospongiae,suberitida,halichondriidae,halichondria,halichondria normani,sponges,none,class,16959
demospongiae,suberitida,halichondriidae,halichondria,halichondria oblonga,sponges,none,class,16960
demospongiae,suberitida,halichondriidae,halichondria,halichondria okadai,sponges,none,class,16961
demospongiae,suberitida,halichondriidae,halichondria,halichondria osculum,sponges,none,class,16962
demospongiae,suberitida,halichondriidae,halichondria,halichondria oshoro,sponges,none,class,16963
demospongiae,suberitida,halichondriidae,halichondria,halichondria oxiparva,sponges,none,class,16964
demospongiae,suberitida,halichondriidae,halichondria,halichondria panicea,sponges,none,class,16965
demospongiae,suberitida,halichondriidae,halichondria,halichondria papillaris,sponges,none,class,16966
demospongiae,suberitida,halichondriidae,halichondria,halichondria pelliculata,sponges,none,class,16967
demospongiae,suberitida,halichondriidae,halichondria,halichondria phakellioides,sponges,none,class,16968
demospongiae,suberitida,halichondriidae,halichondria,halichondria poa,sponges,none,class,16969
demospongiae,suberitida,halichondriidae,halichondria,halichondria pontica,sponges,none,class,16970
demospongiae,suberitida,halichondriidae,halichondria,halichondria prostrata,sponges,none,class,16971
demospongiae,suberitida,halichondriidae,halichondria,halichondria punctata,sponges,none,class,16972
demospongiae,suberitida,halichondriidae,halichondria,halichondria renieroides,sponges,none,class,16973
demospongiae,suberitida,halichondriidae,halichondria,halichondria schmidti,sponges,none,class,16974
demospongiae,suberitida,halichondriidae,halichondria,halichondria semitubulosa,sponges,none,class,16975
demospongiae,suberitida,halichondriidae,halichondria,halichondria sitiens,sponges,none,class,16976
demospongiae,suberitida,halichondriidae,halichondria,halichondria solidior,sponges,none,class,16977
demospongiae,suberitida,halichondriidae,halichondria,halichondria stylata,sponges,none,class,16978
demospongiae,suberitida,halichondriidae,halichondria,halichondria suberosa,sponges,none,class,16979
demospongiae,suberitida,halichondriidae,halichondria,halichondria sulfurea,sponges,none,class,16980
demospongiae,suberitida,halichondriidae,halichondria,halichondria surrubicunda,sponges,none,class,16981
demospongiae,suberitida,halichondriidae,halichondria,halichondria syringea,sponges,none,class,16982
demospongiae,suberitida,halichondriidae,halichondria,halichondria tenebrica,sponges,none,class,16983
demospongiae,suberitida,halichondriidae,halichondria,halichondria tenuiramosa,sponges,none,class,16984
demospongiae,suberitida,halichondriidae,halichondria,halichondria tenuispiculata,sponges,none,class,16985
demospongiae,suberitida,halichondriidae,halichondria,halichondria turritella,sponges,none,class,16986
demospongiae,suberitida,halichondriidae,halichondria,halichondria ulleungensis,sponges,none,class,16987
demospongiae,suberitida,halichondriidae,halichondria,halichondria velamentosa,sponges,none,class,16988
demospongiae,haplosclerida,chalinidae,haliclona,haliclona abbreviata,sponges,none,class,16989
demospongiae,haplosclerida,chalinidae,haliclona,haliclona acoroides,sponges,none,class,16990
demospongiae,haplosclerida,chalinidae,haliclona,haliclona agglutinata,sponges,none,class,16991
demospongiae,haplosclerida,chalinidae,haliclona,haliclona alba,sponges,none,class,16992
demospongiae,haplosclerida,chalinidae,haliclona,haliclona albifragilis,sponges,none,class,16993
demospongiae,haplosclerida,chalinidae,haliclona,haliclona algicola,sponges,none,class,16994
demospongiae,haplosclerida,chalinidae,haliclona,haliclona altera,sponges,none,class,16995
demospongiae,haplosclerida,chalinidae,haliclona,haliclona alusiana,sponges,none,class,16996
demospongiae,haplosclerida,chalinidae,haliclona,haliclona amboinensis,sponges,none,class,16997
demospongiae,haplosclerida,chalinidae,haliclona,haliclona ambrosia,sponges,none,class,16998
demospongiae,haplosclerida,chalinidae,haliclona,haliclona amirantensis,sponges,none,class,16999
demospongiae,haplosclerida,chalinidae,haliclona,haliclona amphioxa,sponges,none,class,17000
demospongiae,haplosclerida,chalinidae,haliclona,haliclona anataria,sponges,none,class,17001
demospongiae,haplosclerida,chalinidae,haliclona,haliclona anceps,sponges,none,class,17002
demospongiae,haplosclerida,chalinidae,haliclona,haliclona angulata,sponges,none,class,17003
demospongiae,haplosclerida,chalinidae,haliclona,haliclona anonyma,sponges,none,class,17004
demospongiae,haplosclerida,chalinidae,haliclona,haliclona aperta,sponges,none,class,17005
demospongiae,haplosclerida,chalinidae,haliclona,haliclona aquaeductus,sponges,none,class,17006
demospongiae,haplosclerida,chalinidae,haliclona,haliclona arctica,sponges,none,class,17007
demospongiae,haplosclerida,chalinidae,haliclona,haliclona arenata,sponges,none,class,17008
demospongiae,haplosclerida,chalinidae,haliclona,haliclona arenosa,sponges,none,class,17009
demospongiae,haplosclerida,chalinidae,haliclona,haliclona atra,sponges,none,class,17010
demospongiae,haplosclerida,chalinidae,haliclona,haliclona auletta,sponges,none,class,17011
demospongiae,haplosclerida,chalinidae,haliclona,haliclona australis,sponges,none,class,17012
demospongiae,haplosclerida,chalinidae,haliclona,haliclona baeri,sponges,none,class,17013
demospongiae,haplosclerida,chalinidae,haliclona,haliclona battershilli,sponges,none,class,17014
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bawiana,sponges,none,class,17015
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bergquistae,sponges,none,class,17016
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bifacialis,sponges,none,class,17017
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bilamellata,sponges,none,class,17018
demospongiae,haplosclerida,chalinidae,haliclona,haliclona binaria,sponges,none,class,17019
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bioxeata,sponges,none,class,17020
demospongiae,haplosclerida,chalinidae,haliclona,haliclona borzatii,sponges,none,class,17021
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bouryesnaultae,sponges,none,class,17022
demospongiae,haplosclerida,chalinidae,haliclona,haliclona boutschinskii,sponges,none,class,17023
demospongiae,haplosclerida,chalinidae,haliclona,haliclona brassica,sponges,none,class,17024
demospongiae,haplosclerida,chalinidae,haliclona,haliclona brondstedi,sponges,none,class,17025
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bubastes,sponges,none,class,17026
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bucina,sponges,none,class,17027
demospongiae,haplosclerida,chalinidae,haliclona,haliclona bulbifera,sponges,none,class,17028
demospongiae,haplosclerida,chalinidae,haliclona,haliclona caduca,sponges,none,class,17029
demospongiae,haplosclerida,chalinidae,haliclona,haliclona caerulea,sponges,none,class,17030
demospongiae,haplosclerida,chalinidae,haliclona,haliclona calamus,sponges,none,class,17031
demospongiae,haplosclerida,chalinidae,haliclona,haliclona calcinea,sponges,none,class,17032
demospongiae,haplosclerida,chalinidae,haliclona,haliclona caminata,sponges,none,class,17033
demospongiae,haplosclerida,chalinidae,haliclona,haliclona canaliculata,sponges,none,class,17034
demospongiae,haplosclerida,chalinidae,haliclona,haliclona cancellata,sponges,none,class,17035
demospongiae,haplosclerida,chalinidae,haliclona,haliclona carduus,sponges,none,class,17036
demospongiae,haplosclerida,chalinidae,haliclona,haliclona carteri,sponges,none,class,17037
demospongiae,haplosclerida,chalinidae,haliclona,haliclona catarinensis,sponges,none,class,17038
demospongiae,haplosclerida,chalinidae,haliclona,haliclona cavernosa,sponges,none,class,17039
