spp_gp,name,rank,id,error,db
bathyuroconger vicinus,Actinopterygii,class,10194,FALSE,worms
bathyuroconger vicinus,Teleostei,infraclass,293496,FALSE,worms
bathyuroconger vicinus,Elopomorpha,superorder,991849,FALSE,worms
bathyuroconger vicinus,Anguilliformes,order,10295,FALSE,worms
bathyuroconger vicinus,Congridae,family,125427,FALSE,worms
bathyuroconger vicinus,Congrinae,subfamily,151822,FALSE,worms
bathyuroconger vicinus,Bathyuroconger,genus,125623,FALSE,worms
bathyuroconger vicinus,Bathyuroconger vicinus,species,126284,FALSE,worms
brachionichthys hirsutus,Animalia,kingdom,2,FALSE,worms
brachionichthys hirsutus,Chordata,phylum,1821,FALSE,worms
brachionichthys hirsutus,Vertebrata,subphylum,146419,FALSE,worms
brachionichthys hirsutus,Gnathostomata,superclass,1828,FALSE,worms
brachionichthys hirsutus,Pisces,superclass,11676,FALSE,worms
brachionichthys hirsutus,Actinopterygii,class,10194,FALSE,worms
brachionichthys hirsutus,Lophiiformes,order,10316,FALSE,worms
brachionichthys hirsutus,Brachionichthyidae,family,267015,FALSE,worms
brachionichthys hirsutus,Brachionichthys,genus,268573,FALSE,worms
brachionichthys hirsutus,Brachionichthys hirsutus,species,279954,FALSE,worms
brachysomophis longipinnis,Animalia,kingdom,2,FALSE,worms
brachysomophis longipinnis,Chordata,phylum,1821,FALSE,worms
brachysomophis longipinnis,Vertebrata,subphylum,146419,FALSE,worms
brachysomophis longipinnis,Gnathostomata,superclass,1828,FALSE,worms
brachysomophis longipinnis,Pisces,superclass,11676,FALSE,worms
brachysomophis longipinnis,Actinopterygii,class,10194,FALSE,worms
brachysomophis longipinnis,Teleostei,infraclass,293496,FALSE,worms
brachysomophis longipinnis,Elopomorpha,superorder,991849,FALSE,worms
brachysomophis longipinnis,Anguilliformes,order,10295,FALSE,worms
brachysomophis longipinnis,Ophichthidae,family,125434,FALSE,worms
brachysomophis longipinnis,Ophichthinae,subfamily,151821,FALSE,worms
brachysomophis longipinnis,Brachysomophis,genus,206715,FALSE,worms
brachysomophis longipinnis,Brachysomophis longipinnis,species,279127,FALSE,worms
callechelys bitaeniata,Animalia,kingdom,2,FALSE,worms
callechelys bitaeniata,Chordata,phylum,1821,FALSE,worms
callechelys bitaeniata,Vertebrata,subphylum,146419,FALSE,worms
callechelys bitaeniata,Gnathostomata,superclass,1828,FALSE,worms
callechelys bitaeniata,Pisces,superclass,11676,FALSE,worms
callechelys bitaeniata,Actinopterygii,class,10194,FALSE,worms
callechelys bitaeniata,Teleostei,infraclass,293496,FALSE,worms
callechelys bitaeniata,Elopomorpha,superorder,991849,FALSE,worms
callechelys bitaeniata,Anguilliformes,order,10295,FALSE,worms
callechelys bitaeniata,Ophichthidae,family,125434,FALSE,worms
callechelys bitaeniata,Ophichthinae,subfamily,151821,FALSE,worms
callechelys bitaeniata,Callechelys,genus,158603,FALSE,worms
callechelys bitaeniata,Callechelys bitaeniata,species,217564,FALSE,worms
carapus bermudensis,Animalia,kingdom,2,FALSE,worms
carapus bermudensis,Chordata,phylum,1821,FALSE,worms
carapus bermudensis,Vertebrata,subphylum,146419,FALSE,worms
carapus bermudensis,Gnathostomata,superclass,1828,FALSE,worms
carapus bermudensis,Pisces,superclass,11676,FALSE,worms
carapus bermudensis,Actinopterygii,class,10194,FALSE,worms
carapus bermudensis,Ophidiiformes,order,10314,FALSE,worms
carapus bermudensis,Carapidae,family,125504,FALSE,worms
carapus bermudensis,Carapinae,subfamily,154741,FALSE,worms
carapus bermudensis,Carapus,genus,125853,FALSE,worms
carapus bermudensis,Carapus bermudensis,species,158995,FALSE,worms
cephalopholis cyanostigma,Animalia,kingdom,2,FALSE,worms
cephalopholis cyanostigma,Chordata,phylum,1821,FALSE,worms
cephalopholis cyanostigma,Vertebrata,subphylum,146419,FALSE,worms
cephalopholis cyanostigma,Gnathostomata,superclass,1828,FALSE,worms
cephalopholis cyanostigma,Pisces,superclass,11676,FALSE,worms
cephalopholis cyanostigma,Actinopterygii,class,10194,FALSE,worms
cephalopholis cyanostigma,Perciformes,order,11014,FALSE,worms
cephalopholis cyanostigma,Percoidei,suborder,151751,FALSE,worms
cephalopholis cyanostigma,Serranidae,family,125561,FALSE,worms
cephalopholis cyanostigma,Epinephelinae,subfamily,151758,FALSE,worms
cephalopholis cyanostigma,Cephalopholis,genus,206732,FALSE,worms
cephalopholis cyanostigma,Cephalopholis cyanostigma,species,279147,FALSE,worms
cetoscarus bicolor,Animalia,kingdom,2,FALSE,worms
cetoscarus bicolor,Chordata,phylum,1821,FALSE,worms
cetoscarus bicolor,Vertebrata,subphylum,146419,FALSE,worms
cetoscarus bicolor,Gnathostomata,superclass,1828,FALSE,worms
cetoscarus bicolor,Pisces,superclass,11676,FALSE,worms
cetoscarus bicolor,Actinopterygii,class,10194,FALSE,worms
cetoscarus bicolor,Perciformes,order,11014,FALSE,worms
cetoscarus bicolor,Labroidei,suborder,151727,FALSE,worms
cetoscarus bicolor,Scaridae,family,125557,FALSE,worms
cetoscarus bicolor,Scarinae,subfamily,151787,FALSE,worms
cetoscarus bicolor,Cetoscarus,genus,206735,FALSE,worms
cetoscarus bicolor,Cetoscarus bicolor,species,219078,FALSE,worms
chaetodon auriga,Animalia,kingdom,2,FALSE,worms
chaetodon auriga,Chordata,phylum,1821,FALSE,worms
chaetodon auriga,Vertebrata,subphylum,146419,FALSE,worms
chaetodon auriga,Gnathostomata,superclass,1828,FALSE,worms
chaetodon auriga,Pisces,superclass,11676,FALSE,worms
chaetodon auriga,Actinopterygii,class,10194,FALSE,worms
chaetodon auriga,Perciformes,order,11014,FALSE,worms
chaetodon auriga,Percoidei,suborder,151751,FALSE,worms
chaetodon auriga,Chaetodontidae,family,125528,FALSE,worms
chaetodon auriga,Chaetodon,genus,125954,FALSE,worms
chaetodon auriga,Chaetodon auriga,species,218730,FALSE,worms
chaetodon triangulum,Animalia,kingdom,2,FALSE,worms
chaetodon triangulum,Chordata,phylum,1821,FALSE,worms
chaetodon triangulum,Vertebrata,subphylum,146419,FALSE,worms
chaetodon triangulum,Gnathostomata,superclass,1828,FALSE,worms
chaetodon triangulum,Pisces,superclass,11676,FALSE,worms
chaetodon triangulum,Actinopterygii,class,10194,FALSE,worms
chaetodon triangulum,Perciformes,order,11014,FALSE,worms
chaetodon triangulum,Percoidei,suborder,151751,FALSE,worms
chaetodon triangulum,Chaetodontidae,family,125528,FALSE,worms
chaetodon triangulum,Chaetodon,genus,125954,FALSE,worms
chaetodon triangulum,Chaetodon triangulum,species,218748,FALSE,worms
chaetodon trifascialis,Animalia,kingdom,2,FALSE,worms
chaetodon trifascialis,Chordata,phylum,1821,FALSE,worms
chaetodon trifascialis,Vertebrata,subphylum,146419,FALSE,worms
chaetodon trifascialis,Gnathostomata,superclass,1828,FALSE,worms
chaetodon trifascialis,Pisces,superclass,11676,FALSE,worms
chaetodon trifascialis,Actinopterygii,class,10194,FALSE,worms
chaetodon trifascialis,Perciformes,order,11014,FALSE,worms
chaetodon trifascialis,Percoidei,suborder,151751,FALSE,worms
chaetodon trifascialis,Chaetodontidae,family,125528,FALSE,worms
chaetodon trifascialis,Chaetodon,genus,125954,FALSE,worms
chaetodon trifascialis,Chaetodon trifascialis,species,218719,FALSE,worms
champsocephalus gunnari,Animalia,kingdom,2,FALSE,worms
champsocephalus gunnari,Chordata,phylum,1821,FALSE,worms
champsocephalus gunnari,Vertebrata,subphylum,146419,FALSE,worms
champsocephalus gunnari,Gnathostomata,superclass,1828,FALSE,worms
champsocephalus gunnari,Pisces,superclass,11676,FALSE,worms
champsocephalus gunnari,Actinopterygii,class,10194,FALSE,worms
champsocephalus gunnari,Perciformes,order,11014,FALSE,worms
champsocephalus gunnari,Notothenioidei,suborder,151728,FALSE,worms
champsocephalus gunnari,Channichthyidae,family,234518,FALSE,worms
champsocephalus gunnari,Champsocephalus,genus,234536,FALSE,worms
champsocephalus gunnari,Champsocephalus gunnari,species,234797,FALSE,worms
chanos chanos,Animalia,kingdom,2,FALSE,worms
chanos chanos,Chordata,phylum,1821,FALSE,worms
chanos chanos,Vertebrata,subphylum,146419,FALSE,worms
chanos chanos,Gnathostomata,superclass,1828,FALSE,worms
chanos chanos,Pisces,superclass,11676,FALSE,worms
chanos chanos,Actinopterygii,class,10194,FALSE,worms
chanos chanos,Gonorhynchiformes,order,154212,FALSE,worms
chanos chanos,Chanidae,family,154432,FALSE,worms
chanos chanos,Chanos,genus,206005,FALSE,worms
chanos chanos,Chanos chanos,species,217625,FALSE,worms
chlopsis kazuko,Animalia,kingdom,2,FALSE,worms
chlopsis kazuko,Chordata,phylum,1821,FALSE,worms
chlopsis kazuko,Vertebrata,subphylum,146419,FALSE,worms
chlopsis kazuko,Gnathostomata,superclass,1828,FALSE,worms
chlopsis kazuko,Pisces,superclass,11676,FALSE,worms
chlopsis kazuko,Actinopterygii,class,10194,FALSE,worms
chlopsis kazuko,Teleostei,infraclass,293496,FALSE,worms
chlopsis kazuko,Elopomorpha,superorder,991849,FALSE,worms
chlopsis kazuko,Anguilliformes,order,10295,FALSE,worms
chlopsis kazuko,Chlopsidae,family,125426,FALSE,worms
chlopsis kazuko,Chlopsis,genus,125621,FALSE,worms
chlopsis kazuko,Chlopsis kazuko,species,271715,FALSE,worms
cirripectes alleni,Animalia,kingdom,2,FALSE,worms
cirripectes alleni,Chordata,phylum,1821,FALSE,worms
cirripectes alleni,Vertebrata,subphylum,146419,FALSE,worms
cirripectes alleni,Gnathostomata,superclass,1828,FALSE,worms
cirripectes alleni,Pisces,superclass,11676,FALSE,worms
cirripectes alleni,Actinopterygii,class,10194,FALSE,worms
cirripectes alleni,Perciformes,order,11014,FALSE,worms
cirripectes alleni,Blennioidei,suborder,151738,FALSE,worms
cirripectes alleni,Blenniidae,family,125519,FALSE,worms
cirripectes alleni,Salariinae,subfamily,710670,FALSE,worms
cirripectes alleni,Cirripectes,genus,203854,FALSE,worms
cirripectes alleni,Cirripectes alleni,species,276717,FALSE,worms
cirripectes filamentosus,Animalia,kingdom,2,FALSE,worms
cirripectes filamentosus,Chordata,phylum,1821,FALSE,worms
cirripectes filamentosus,Vertebrata,subphylum,146419,FALSE,worms
cirripectes filamentosus,Gnathostomata,superclass,1828,FALSE,worms
cirripectes filamentosus,Pisces,superclass,11676,FALSE,worms
cirripectes filamentosus,Actinopterygii,class,10194,FALSE,worms
cirripectes filamentosus,Perciformes,order,11014,FALSE,worms
cirripectes filamentosus,Blennioidei,suborder,151738,FALSE,worms
cirripectes filamentosus,Blenniidae,family,125519,FALSE,worms
cirripectes filamentosus,Salariinae,subfamily,710670,FALSE,worms
cirripectes filamentosus,Cirripectes,genus,203854,FALSE,worms
cirripectes filamentosus,Cirripectes filamentosus,species,219257,FALSE,worms
clupea harengus,Animalia,kingdom,2,FALSE,worms
clupea harengus,Chordata,phylum,1821,FALSE,worms
clupea harengus,Vertebrata,subphylum,146419,FALSE,worms
clupea harengus,Gnathostomata,superclass,1828,FALSE,worms
clupea harengus,Pisces,superclass,11676,FALSE,worms
clupea harengus,Actinopterygii,class,10194,FALSE,worms
clupea harengus,Clupeiformes,order,10297,FALSE,worms
clupea harengus,Clupeidae,family,125464,FALSE,worms
clupea harengus,Clupea,genus,125716,FALSE,worms
clupea harengus,Clupea harengus,species,126417,FALSE,worms
coloconger japonicus,Animalia,kingdom,2,FALSE,worms
coloconger japonicus,Chordata,phylum,1821,FALSE,worms
coloconger japonicus,Vertebrata,subphylum,146419,FALSE,worms
coloconger japonicus,Gnathostomata,superclass,1828,FALSE,worms
coloconger japonicus,Pisces,superclass,11676,FALSE,worms
coloconger japonicus,Actinopterygii,class,10194,FALSE,worms
coloconger japonicus,Teleostei,infraclass,293496,FALSE,worms
coloconger japonicus,Elopomorpha,superorder,991849,FALSE,worms
coloconger japonicus,Anguilliformes,order,10295,FALSE,worms
coloconger japonicus,Colocongridae,family,151816,FALSE,worms
coloconger japonicus,Coloconger,genus,204487,FALSE,worms
coloconger japonicus,Coloconger japonicus,species,277415,FALSE,worms
conger verreauxi,Animalia,kingdom,2,FALSE,worms
conger verreauxi,Chordata,phylum,1821,FALSE,worms
conger verreauxi,Vertebrata,subphylum,146419,FALSE,worms
conger verreauxi,Gnathostomata,superclass,1828,FALSE,worms
conger verreauxi,Pisces,superclass,11676,FALSE,worms
conger verreauxi,Actinopterygii,class,10194,FALSE,worms
conger verreauxi,Teleostei,infraclass,293496,FALSE,worms
conger verreauxi,Elopomorpha,superorder,991849,FALSE,worms
conger verreauxi,Anguilliformes,order,10295,FALSE,worms
conger verreauxi,Congridae,family,125427,FALSE,worms
conger verreauxi,Congrinae,subfamily,151822,FALSE,worms
conger verreauxi,Conger,genus,125624,FALSE,worms
conger verreauxi,Conger verreauxi,species,271750,FALSE,worms
congriscus maldivensis,Animalia,kingdom,2,FALSE,worms
congriscus maldivensis,Chordata,phylum,1821,FALSE,worms
congriscus maldivensis,Vertebrata,subphylum,146419,FALSE,worms
congriscus maldivensis,Gnathostomata,superclass,1828,FALSE,worms
congriscus maldivensis,Pisces,superclass,11676,FALSE,worms
congriscus maldivensis,Actinopterygii,class,10194,FALSE,worms
congriscus maldivensis,Teleostei,infraclass,293496,FALSE,worms
congriscus maldivensis,Elopomorpha,superorder,991849,FALSE,worms
congriscus maldivensis,Anguilliformes,order,10295,FALSE,worms
congriscus maldivensis,Congridae,family,125427,FALSE,worms
congriscus maldivensis,Congrinae,subfamily,151822,FALSE,worms
congriscus maldivensis,Congriscus,genus,268827,FALSE,worms
congriscus maldivensis,Congriscus maldivensis,species,280372,FALSE,worms
coryphaena hippurus,Animalia,kingdom,2,FALSE,worms
coryphaena hippurus,Chordata,phylum,1821,FALSE,worms
coryphaena hippurus,Vertebrata,subphylum,146419,FALSE,worms
coryphaena hippurus,Gnathostomata,superclass,1828,FALSE,worms
coryphaena hippurus,Pisces,superclass,11676,FALSE,worms
coryphaena hippurus,Actinopterygii,class,10194,FALSE,worms
coryphaena hippurus,Perciformes,order,11014,FALSE,worms
coryphaena hippurus,Percoidei,suborder,151751,FALSE,worms
coryphaena hippurus,Coryphaenidae,family,125531,FALSE,worms
coryphaena hippurus,Coryphaena,genus,125960,FALSE,worms
coryphaena hippurus,Coryphaena hippurus,species,126846,FALSE,worms
crossosalarias macrospilus,Animalia,kingdom,2,FALSE,worms
crossosalarias macrospilus,Chordata,phylum,1821,FALSE,worms
crossosalarias macrospilus,Vertebrata,subphylum,146419,FALSE,worms
crossosalarias macrospilus,Gnathostomata,superclass,1828,FALSE,worms
crossosalarias macrospilus,Pisces,superclass,11676,FALSE,worms
crossosalarias macrospilus,Actinopterygii,class,10194,FALSE,worms
crossosalarias macrospilus,Perciformes,order,11014,FALSE,worms
crossosalarias macrospilus,Blennioidei,suborder,151738,FALSE,worms
crossosalarias macrospilus,Blenniidae,family,125519,FALSE,worms
crossosalarias macrospilus,Salariinae,subfamily,710670,FALSE,worms
crossosalarias macrospilus,Crossosalarias,genus,268882,FALSE,worms
crossosalarias macrospilus,Crossosalarias macrospilus,species,280437,FALSE,worms
derichthys serpentinus,Animalia,kingdom,2,FALSE,worms
derichthys serpentinus,Chordata,phylum,1821,FALSE,worms
derichthys serpentinus,Vertebrata,subphylum,146419,FALSE,worms
derichthys serpentinus,Gnathostomata,superclass,1828,FALSE,worms
derichthys serpentinus,Pisces,superclass,11676,FALSE,worms
derichthys serpentinus,Actinopterygii,class,10194,FALSE,worms
derichthys serpentinus,Teleostei,infraclass,293496,FALSE,worms
derichthys serpentinus,Elopomorpha,superorder,991849,FALSE,worms
derichthys serpentinus,Anguilliformes,order,10295,FALSE,worms
derichthys serpentinus,Derichthyidae,family,125428,FALSE,worms
derichthys serpentinus,Derichthys,genus,125629,FALSE,worms
derichthys serpentinus,Derichthys serpentinus,species,126291,FALSE,worms
dissostichus eleginoides,Animalia,kingdom,2,FALSE,worms
dissostichus eleginoides,Chordata,phylum,1821,FALSE,worms
dissostichus eleginoides,Vertebrata,subphylum,146419,FALSE,worms
dissostichus eleginoides,Gnathostomata,superclass,1828,FALSE,worms
dissostichus eleginoides,Pisces,superclass,11676,FALSE,worms
dissostichus eleginoides,Actinopterygii,class,10194,FALSE,worms
dissostichus eleginoides,Perciformes,order,11014,FALSE,worms
dissostichus eleginoides,Notothenioidei,suborder,151728,FALSE,worms
dissostichus eleginoides,Nototheniidae,family,151404,FALSE,worms
dissostichus eleginoides,Pleuragrammatinae,subfamily,826598,FALSE,worms
dissostichus eleginoides,Dissostichus,genus,234585,FALSE,worms
dissostichus eleginoides,Dissostichus eleginoides,species,234700,FALSE,worms
ecsenius trilineatus,Animalia,kingdom,2,FALSE,worms
ecsenius trilineatus,Chordata,phylum,1821,FALSE,worms
ecsenius trilineatus,Vertebrata,subphylum,146419,FALSE,worms
ecsenius trilineatus,Gnathostomata,superclass,1828,FALSE,worms
ecsenius trilineatus,Pisces,superclass,11676,FALSE,worms
ecsenius trilineatus,Actinopterygii,class,10194,FALSE,worms
ecsenius trilineatus,Perciformes,order,11014,FALSE,worms
ecsenius trilineatus,Blennioidei,suborder,151738,FALSE,worms
ecsenius trilineatus,Blenniidae,family,125519,FALSE,worms
ecsenius trilineatus,Salariinae,subfamily,710670,FALSE,worms
ecsenius trilineatus,Ecsenius,genus,204781,FALSE,worms
ecsenius trilineatus,Ecsenius trilineatus,species,277691,FALSE,worms
encheliophis gracilis,Animalia,kingdom,2,FALSE,worms
encheliophis gracilis,Chordata,phylum,1821,FALSE,worms
encheliophis gracilis,Vertebrata,subphylum,146419,FALSE,worms
encheliophis gracilis,Gnathostomata,superclass,1828,FALSE,worms
encheliophis gracilis,Pisces,superclass,11676,FALSE,worms
encheliophis gracilis,Actinopterygii,class,10194,FALSE,worms
encheliophis gracilis,Ophidiiformes,order,10314,FALSE,worms
encheliophis gracilis,Carapidae,family,125504,FALSE,worms
encheliophis gracilis,Carapinae,subfamily,154741,FALSE,worms
encheliophis gracilis,Encheliophis,genus,206890,FALSE,worms
encheliophis gracilis,Encheliophis gracilis,species,217828,FALSE,worms
enchelycore schismatorhynchus,Animalia,kingdom,2,FALSE,worms
enchelycore schismatorhynchus,Chordata,phylum,1821,FALSE,worms
enchelycore schismatorhynchus,Vertebrata,subphylum,146419,FALSE,worms
enchelycore schismatorhynchus,Gnathostomata,superclass,1828,FALSE,worms
enchelycore schismatorhynchus,Pisces,superclass,11676,FALSE,worms
enchelycore schismatorhynchus,Actinopterygii,class,10194,FALSE,worms
enchelycore schismatorhynchus,Teleostei,infraclass,293496,FALSE,worms
enchelycore schismatorhynchus,Elopomorpha,superorder,991849,FALSE,worms
enchelycore schismatorhynchus,Anguilliformes,order,10295,FALSE,worms
enchelycore schismatorhynchus,Muraenidae,family,125431,FALSE,worms
enchelycore schismatorhynchus,Muraeninae,subfamily,151829,FALSE,worms
enchelycore schismatorhynchus,Enchelycore,genus,125635,FALSE,worms
enchelycore schismatorhynchus,Enchelycore schismatorhynchus,species,217474,FALSE,worms
engraulis ringens,Animalia,kingdom,2,FALSE,worms
engraulis ringens,Chordata,phylum,1821,FALSE,worms
engraulis ringens,Vertebrata,subphylum,146419,FALSE,worms
engraulis ringens,Gnathostomata,superclass,1828,FALSE,worms
engraulis ringens,Pisces,superclass,11676,FALSE,worms
engraulis ringens,Actinopterygii,class,10194,FALSE,worms
engraulis ringens,Clupeiformes,order,10297,FALSE,worms
engraulis ringens,Engraulidae,family,125465,FALSE,worms
engraulis ringens,Engraulis,genus,125724,FALSE,worms
engraulis ringens,Engraulis ringens,species,272287,FALSE,worms
entomacrodus macrospilus,Animalia,kingdom,2,FALSE,worms
entomacrodus macrospilus,Chordata,phylum,1821,FALSE,worms
entomacrodus macrospilus,Vertebrata,subphylum,146419,FALSE,worms
entomacrodus macrospilus,Gnathostomata,superclass,1828,FALSE,worms
entomacrodus macrospilus,Pisces,superclass,11676,FALSE,worms
entomacrodus macrospilus,Actinopterygii,class,10194,FALSE,worms
entomacrodus macrospilus,Perciformes,order,11014,FALSE,worms
entomacrodus macrospilus,Blennioidei,suborder,151738,FALSE,worms
entomacrodus macrospilus,Blenniidae,family,125519,FALSE,worms
entomacrodus macrospilus,Salariinae,subfamily,710670,FALSE,worms
entomacrodus macrospilus,Entomacrodus,genus,204365,FALSE,worms
entomacrodus macrospilus,Entomacrodus macrospilus,species,277248,FALSE,worms
entomacrodus stellifer,Animalia,kingdom,2,FALSE,worms
entomacrodus stellifer,Chordata,phylum,1821,FALSE,worms
entomacrodus stellifer,Vertebrata,subphylum,146419,FALSE,worms
entomacrodus stellifer,Gnathostomata,superclass,1828,FALSE,worms
entomacrodus stellifer,Pisces,superclass,11676,FALSE,worms
entomacrodus stellifer,Actinopterygii,class,10194,FALSE,worms
entomacrodus stellifer,Perciformes,order,11014,FALSE,worms
entomacrodus stellifer,Blennioidei,suborder,151738,FALSE,worms
entomacrodus stellifer,Blenniidae,family,125519,FALSE,worms
entomacrodus stellifer,Salariinae,subfamily,710670,FALSE,worms
entomacrodus stellifer,Entomacrodus,genus,204365,FALSE,worms
entomacrodus stellifer,Entomacrodus stellifer,species,293591,FALSE,worms
epinephelus itajara,Animalia,kingdom,2,FALSE,worms
epinephelus itajara,Chordata,phylum,1821,FALSE,worms
epinephelus itajara,Vertebrata,subphylum,146419,FALSE,worms
epinephelus itajara,Gnathostomata,superclass,1828,FALSE,worms
epinephelus itajara,Pisces,superclass,11676,FALSE,worms
epinephelus itajara,Actinopterygii,class,10194,FALSE,worms
epinephelus itajara,Perciformes,order,11014,FALSE,worms
epinephelus itajara,Percoidei,suborder,151751,FALSE,worms
epinephelus itajara,Serranidae,family,125561,FALSE,worms
epinephelus itajara,Epinephelinae,subfamily,151758,FALSE,worms
epinephelus itajara,Epinephelus,genus,126068,FALSE,worms
epinephelus itajara,Epinephelus itajara,species,159353,FALSE,worms
epinephelus lanceolatus,Animalia,kingdom,2,FALSE,worms
epinephelus lanceolatus,Chordata,phylum,1821,FALSE,worms
epinephelus lanceolatus,Vertebrata,subphylum,146419,FALSE,worms
epinephelus lanceolatus,Gnathostomata,superclass,1828,FALSE,worms
epinephelus lanceolatus,Pisces,superclass,11676,FALSE,worms
epinephelus lanceolatus,Actinopterygii,class,10194,FALSE,worms
epinephelus lanceolatus,Perciformes,order,11014,FALSE,worms
epinephelus lanceolatus,Percoidei,suborder,151751,FALSE,worms
epinephelus lanceolatus,Serranidae,family,125561,FALSE,worms
epinephelus lanceolatus,Epinephelinae,subfamily,151758,FALSE,worms
epinephelus lanceolatus,Epinephelus,genus,126068,FALSE,worms
epinephelus lanceolatus,Epinephelus lanceolatus,species,218224,FALSE,worms
eptatretus cirrhatus,Animalia,kingdom,2,FALSE,worms
eptatretus cirrhatus,Chordata,phylum,1821,FALSE,worms
eptatretus cirrhatus,Vertebrata,subphylum,146419,FALSE,worms
eptatretus cirrhatus,Agnatha,superclass,1829,FALSE,worms
eptatretus cirrhatus,Myxini,class,10189,FALSE,worms
eptatretus cirrhatus,Myxiniformes,order,10197,FALSE,worms
eptatretus cirrhatus,Myxinidae,family,101162,FALSE,worms
eptatretus cirrhatus,Eptatretinae,subfamily,148722,FALSE,worms
eptatretus cirrhatus,Eptatretus,genus,206895,FALSE,worms
eptatretus cirrhatus,Eptatretus cirrhatus,species,279276,FALSE,worms
eptatretus mendozai,Animalia,kingdom,2,FALSE,worms
eptatretus mendozai,Chordata,phylum,1821,FALSE,worms
eptatretus mendozai,Vertebrata,subphylum,146419,FALSE,worms
eptatretus mendozai,Agnatha,superclass,1829,FALSE,worms
eptatretus mendozai,Myxini,class,10189,FALSE,worms
eptatretus mendozai,Myxiniformes,order,10197,FALSE,worms
eptatretus mendozai,Myxinidae,family,101162,FALSE,worms
eptatretus mendozai,Eptatretinae,subfamily,148722,FALSE,worms
eptatretus mendozai,Eptatretus,genus,206895,FALSE,worms
eptatretus mendozai,Eptatretus mendozai,species,279289,FALSE,worms
ethadophis akkistikos,Animalia,kingdom,2,FALSE,worms
ethadophis akkistikos,Chordata,phylum,1821,FALSE,worms
ethadophis akkistikos,Vertebrata,subphylum,146419,FALSE,worms
ethadophis akkistikos,Gnathostomata,superclass,1828,FALSE,worms
ethadophis akkistikos,Pisces,superclass,11676,FALSE,worms
ethadophis akkistikos,Actinopterygii,class,10194,FALSE,worms
ethadophis akkistikos,Teleostei,infraclass,293496,FALSE,worms
ethadophis akkistikos,Elopomorpha,superorder,991849,FALSE,worms
ethadophis akkistikos,Anguilliformes,order,10295,FALSE,worms
ethadophis akkistikos,Ophichthidae,family,125434,FALSE,worms
ethadophis akkistikos,Ophichthinae,subfamily,151821,FALSE,worms
ethadophis akkistikos,Ethadophis,genus,269115,FALSE,worms
ethadophis akkistikos,Ethadophis akkistikos,species,280720,FALSE,worms
ethadophis merenda,Animalia,kingdom,2,FALSE,worms
ethadophis merenda,Chordata,phylum,1821,FALSE,worms
ethadophis merenda,Vertebrata,subphylum,146419,FALSE,worms
ethadophis merenda,Gnathostomata,superclass,1828,FALSE,worms
ethadophis merenda,Pisces,superclass,11676,FALSE,worms
ethadophis merenda,Actinopterygii,class,10194,FALSE,worms
ethadophis merenda,Teleostei,infraclass,293496,FALSE,worms
ethadophis merenda,Elopomorpha,superorder,991849,FALSE,worms
ethadophis merenda,Anguilliformes,order,10295,FALSE,worms
ethadophis merenda,Ophichthidae,family,125434,FALSE,worms
ethadophis merenda,Ophichthinae,subfamily,151821,FALSE,worms
ethadophis merenda,Ethadophis,genus,269115,FALSE,worms
ethadophis merenda,Ethadophis merenda,species,280724,FALSE,worms
eviota sigillata,Animalia,kingdom,2,FALSE,worms
eviota sigillata,Chordata,phylum,1821,FALSE,worms
eviota sigillata,Vertebrata,subphylum,146419,FALSE,worms
eviota sigillata,Gnathostomata,superclass,1828,FALSE,worms
eviota sigillata,Pisces,superclass,11676,FALSE,worms
eviota sigillata,Actinopterygii,class,10194,FALSE,worms
eviota sigillata,Perciformes,order,11014,FALSE,worms
eviota sigillata,Gobioidei,suborder,151743,FALSE,worms
eviota sigillata,Gobiidae,family,125537,FALSE,worms
eviota sigillata,Gobiinae,subfamily,267094,FALSE,worms
eviota sigillata,Eviota,genus,205965,FALSE,worms
eviota sigillata,Eviota sigillata,species,219453,FALSE,worms
exocoetus volitans,Animalia,kingdom,2,FALSE,worms
exocoetus volitans,Chordata,phylum,1821,FALSE,worms
exocoetus volitans,Vertebrata,subphylum,146419,FALSE,worms
exocoetus volitans,Gnathostomata,superclass,1828,FALSE,worms
exocoetus volitans,Pisces,superclass,11676,FALSE,worms
exocoetus volitans,Actinopterygii,class,10194,FALSE,worms
exocoetus volitans,Beloniformes,order,10320,FALSE,worms
exocoetus volitans,Exocoetidae,family,125452,FALSE,worms
exocoetus volitans,Exocoetus,genus,125692,FALSE,worms
exocoetus volitans,Exocoetus volitans,species,126385,FALSE,worms
facciolella karreri,Animalia,kingdom,2,FALSE,worms
facciolella karreri,Chordata,phylum,1821,FALSE,worms
facciolella karreri,Vertebrata,subphylum,146419,FALSE,worms
facciolella karreri,Gnathostomata,superclass,1828,FALSE,worms
facciolella karreri,Pisces,superclass,11676,FALSE,worms
facciolella karreri,Actinopterygii,class,10194,FALSE,worms
facciolella karreri,Teleostei,infraclass,293496,FALSE,worms
facciolella karreri,Elopomorpha,superorder,991849,FALSE,worms
facciolella karreri,Anguilliformes,order,10295,FALSE,worms
facciolella karreri,Nettastomatidae,family,125433,FALSE,worms
facciolella karreri,Facciolella,genus,125640,FALSE,worms
facciolella karreri,Facciolella karreri,species,271909,FALSE,worms
forsterygion varium,Animalia,kingdom,2,FALSE,worms
forsterygion varium,Chordata,phylum,1821,FALSE,worms
forsterygion varium,Vertebrata,subphylum,146419,FALSE,worms
