am_sid,name,rank
Fis-26855,Chordata,phylum
Fis-26855,Actinopteri,class
Fis-26855,Spariformes,order
Fis-26855,Sparidae,family
Fis-26855,Acanthopagrus,genus
Fis-26855,Acanthopagrus australis,species
Fis-25680,Metazoa,kingdom
Fis-25680,Chordata,phylum
Fis-25680,Actinopteri,class
Fis-25680,Spariformes,order
Fis-25680,Sparidae,family
Fis-25680,Acanthopagrus,genus
Fis-25680,Acanthopagrus berda,species
Fis-25176,Metazoa,kingdom
Fis-25176,Chordata,phylum
Fis-25176,Actinopteri,class
Fis-25176,Spariformes,order
Fis-25176,Sparidae,family
Fis-25176,Acanthopagrus,genus
Fis-25176,Acanthopagrus bifasciatus,species
Fis-29194,Metazoa,kingdom
Fis-29194,Chordata,phylum
Fis-29194,Actinopteri,class
Fis-29194,Spariformes,order
Fis-29194,Sparidae,family
Fis-29194,Acanthopagrus,genus
Fis-29194,Acanthopagrus butcheri,species
Fis-160906,Metazoa,kingdom
Fis-160906,Chordata,phylum
Fis-160906,Actinopteri,class
Fis-160906,Spariformes,order
Fis-160906,Sparidae,family
Fis-160906,Acanthopagrus,genus
Fis-160906,Acanthopagrus chinshira,species
Fis-26067,Metazoa,kingdom
Fis-26067,Chordata,phylum
Fis-26067,Actinopteri,class
Fis-26067,Spariformes,order
Fis-26067,Sparidae,family
Fis-26067,Acanthopagrus,genus
Fis-26067,Acanthopagrus latus,species
Fis-26856,Metazoa,kingdom
Fis-26856,Chordata,phylum
Fis-26856,Actinopteri,class
Fis-26856,Spariformes,order
Fis-26856,Sparidae,family
Fis-26856,Acanthopagrus,genus
Fis-26856,Acanthopagrus palmaris,species
Fis-150124,Metazoa,kingdom
Fis-150124,Chordata,phylum
Fis-150124,Actinopteri,class
Fis-150124,Spariformes,order
Fis-150124,Sparidae,family
Fis-150124,Acanthopagrus,genus
Fis-150124,Acanthopagrus schlegelii,species
SLB-140012,Rhodophyta,phylum
SLB-140012,Florideophyceae,class
SLB-140012,Ceramiales,order
SLB-140012,Rhodomelaceae,family
SLB-140012,Acanthophora,genus
SLB-140012,Acanthophora spicifera,species
Fis-144579,Metazoa,kingdom
Fis-144579,Chordata,phylum
Fis-144579,Actinopteri,class
Fis-144579,Plesiopidae,family
Fis-144579,Acanthoplesiops,genus
Fis-144579,Acanthoplesiops psilogaster,species
W-Msc-211919,Metazoa,kingdom
W-Msc-211919,Mollusca,phylum
W-Msc-211919,Polyplacophora,class
W-Msc-211919,Chitonida,order
W-Msc-211919,Chitonidae,family
W-Msc-211919,Acanthopleura,genus
W-Msc-211919,Acanthopleura gemmata,species
SLB-80118,Metazoa,kingdom
SLB-80118,Mollusca,phylum
SLB-80118,Polyplacophora,class
SLB-80118,Chitonida,order
SLB-80118,Chitonidae,family
SLB-80118,Acanthopleura,genus
SLB-80118,Acanthopleura granulata,species
W-Msc-211920,Metazoa,kingdom
W-Msc-211920,Mollusca,phylum
W-Msc-211920,Polyplacophora,class
W-Msc-211920,Chitonida,order
W-Msc-211920,Chitonidae,family
W-Msc-211920,Acanthopleura,genus
W-Msc-211920,Acanthopleura spinosa,species
Fis-33019,Metazoa,kingdom
Fis-33019,Chordata,phylum
Fis-33019,Actinopteri,class
Fis-33019,Pleuronectiformes,order
Fis-33019,Pleuronectidae,family
Fis-33019,Acanthopsetta,genus
Fis-33019,Acanthopsetta nadeshnyi,species
Fis-49970,Metazoa,kingdom
Fis-49970,Chordata,phylum
Fis-49970,Actinopteri,class
Fis-49970,Tetraodontiformes,order
Fis-49970,Ostraciidae,family
Fis-49970,Acanthostracion,genus
Fis-49970,Acanthostracion polygonius,species
Fis-22736,Metazoa,kingdom
Fis-22736,Chordata,phylum
Fis-22736,Actinopteri,class
Fis-22736,Tetraodontiformes,order
Fis-22736,Ostraciidae,family
Fis-22736,Acanthostracion,genus
Fis-22736,Acanthostracion quadricornis,species
Fis-30911,Metazoa,kingdom
Fis-30911,Chordata,phylum
Fis-30911,Actinopteri,class
Fis-30911,Acanthuriformes,order
Fis-30911,Acanthuridae,family
Fis-30911,Acanthurus,genus
Fis-30911,Acanthurus achilles,species
Fis-35635,Metazoa,kingdom
Fis-35635,Chordata,phylum
Fis-35635,Actinopteri,class
Fis-35635,Acanthuriformes,order
Fis-35635,Acanthuridae,family
Fis-35635,Acanthurus,genus
Fis-35635,Acanthurus albipectoralis,species
Fis-31085,Metazoa,kingdom
Fis-31085,Chordata,phylum
Fis-31085,Actinopteri,class
Fis-31085,Acanthuriformes,order
Fis-31085,Acanthuridae,family
Fis-31085,Acanthurus,genus
Fis-31085,Acanthurus auranticavus,species
Fis-29260,Metazoa,kingdom
Fis-29260,Chordata,phylum
Fis-29260,Actinopteri,class
Fis-29260,Acanthuriformes,order
Fis-29260,Acanthuridae,family
Fis-29260,Acanthurus,genus
Fis-29260,Acanthurus bahianus,species
Fis-115360,Metazoa,kingdom
Fis-115360,Chordata,phylum
Fis-115360,Actinopteri,class
Fis-115360,Acanthuriformes,order
Fis-115360,Acanthuridae,family
Fis-115360,Acanthurus,genus
Fis-115360,Acanthurus bariene,species
Fis-31087,Metazoa,kingdom
Fis-31087,Chordata,phylum
Fis-31087,Actinopteri,class
Fis-31087,Acanthuriformes,order
Fis-31087,Acanthuridae,family
Fis-31087,Acanthurus,genus
Fis-31087,Acanthurus blochii,species
Fis-22976,Metazoa,kingdom
Fis-22976,Chordata,phylum
Fis-22976,Actinopteri,class
Fis-22976,Acanthuriformes,order
Fis-22976,Acanthuridae,family
Fis-22976,Acanthurus,genus
Fis-22976,Acanthurus chirurgus,species
Fis-29261,Metazoa,kingdom
Fis-29261,Chordata,phylum
Fis-29261,Actinopteri,class
Fis-29261,Acanthuriformes,order
Fis-29261,Acanthuridae,family
Fis-29261,Acanthurus,genus
Fis-29261,Acanthurus coeruleus,species
Fis-29579,Metazoa,kingdom
Fis-29579,Chordata,phylum
Fis-29579,Actinopteri,class
Fis-29579,Acanthuriformes,order
Fis-29579,Acanthuridae,family
Fis-29579,Acanthurus,genus
Fis-29579,Acanthurus dussumieri,species
Fis-51787,Metazoa,kingdom
Fis-51787,Chordata,phylum
Fis-51787,Actinopteri,class
Fis-51787,Acanthuriformes,order
Fis-51787,Acanthuridae,family
Fis-51787,Acanthurus,genus
Fis-51787,Acanthurus gahhm,species
Fis-31086,Metazoa,kingdom
Fis-31086,Chordata,phylum
Fis-31086,Actinopteri,class
Fis-31086,Acanthuriformes,order
Fis-31086,Acanthuridae,family
Fis-31086,Acanthurus,genus
Fis-31086,Acanthurus grammoptilus,species
Fis-31078,Metazoa,kingdom
Fis-31078,Chordata,phylum
Fis-31078,Actinopteri,class
Fis-31078,Acanthuriformes,order
Fis-31078,Acanthuridae,family
Fis-31078,Acanthurus,genus
Fis-31078,Acanthurus guttatus,species
Fis-53679,Metazoa,kingdom
Fis-53679,Chordata,phylum
Fis-53679,Actinopteri,class
Fis-53679,Acanthuriformes,order
Fis-53679,Acanthuridae,family
Fis-53679,Acanthurus,genus
Fis-53679,Acanthurus japonicus,species
Fis-31080,Metazoa,kingdom
Fis-31080,Chordata,phylum
Fis-31080,Actinopteri,class
Fis-31080,Acanthuriformes,order
Fis-31080,Acanthuridae,family
Fis-31080,Acanthurus,genus
Fis-31080,Acanthurus leucocheilus,species
Fis-25283,Metazoa,kingdom
Fis-25283,Chordata,phylum
Fis-25283,Actinopteri,class
Fis-25283,Acanthuriformes,order
Fis-25283,Acanthuridae,family
Fis-25283,Acanthurus,genus
Fis-25283,Acanthurus leucopareius,species
Fis-29580,Metazoa,kingdom
Fis-29580,Chordata,phylum
Fis-29580,Actinopteri,class
Fis-29580,Acanthuriformes,order
Fis-29580,Acanthuridae,family
Fis-29580,Acanthurus,genus
Fis-29580,Acanthurus leucosternon,species
Fis-23320,Metazoa,kingdom
Fis-23320,Chordata,phylum
Fis-23320,Actinopteri,class
Fis-23320,Acanthuriformes,order
Fis-23320,Acanthuridae,family
Fis-23320,Acanthurus,genus
Fis-23320,Acanthurus lineatus,species
Fis-25286,Metazoa,kingdom
Fis-25286,Chordata,phylum
Fis-25286,Actinopteri,class
Fis-25286,Acanthuriformes,order
Fis-25286,Acanthuridae,family
Fis-25286,Acanthurus,genus
Fis-25286,Acanthurus maculiceps,species
Fis-29578,Metazoa,kingdom
Fis-29578,Chordata,phylum
Fis-29578,Actinopteri,class
Fis-29578,Acanthuriformes,order
Fis-29578,Acanthuridae,family
Fis-29578,Acanthurus,genus
Fis-29578,Acanthurus mata,species
Fis-29581,Metazoa,kingdom
Fis-29581,Chordata,phylum
Fis-29581,Actinopteri,class
Fis-29581,Acanthuriformes,order
Fis-29581,Acanthuridae,family
Fis-29581,Acanthurus,genus
Fis-29581,Acanthurus monroviae,species
Fis-25952,Metazoa,kingdom
Fis-25952,Chordata,phylum
Fis-25952,Actinopteri,class
Fis-25952,Acanthuriformes,order
Fis-25952,Acanthuridae,family
Fis-25952,Acanthurus,genus
Fis-25952,Acanthurus nigricans,species
Fis-31084,Metazoa,kingdom
Fis-31084,Chordata,phylum
Fis-31084,Actinopteri,class
Fis-31084,Acanthuriformes,order
Fis-31084,Acanthuridae,family
Fis-31084,Acanthurus,genus
Fis-31084,Acanthurus nigricauda,species
Fis-25284,Metazoa,kingdom
Fis-25284,Chordata,phylum
Fis-25284,Actinopteri,class
Fis-25284,Acanthuriformes,order
Fis-25284,Acanthuridae,family
Fis-25284,Acanthurus,genus
Fis-25284,Acanthurus nigrofuscus,species
Fis-31079,Metazoa,kingdom
Fis-31079,Chordata,phylum
Fis-31079,Actinopteri,class
Fis-31079,Acanthuriformes,order
Fis-31079,Acanthuridae,family
Fis-31079,Acanthurus,genus
Fis-31079,Acanthurus nigroris,species
Fis-25281,Metazoa,kingdom
Fis-25281,Chordata,phylum
Fis-25281,Actinopteri,class
Fis-25281,Acanthuriformes,order
Fis-25281,Acanthuridae,family
Fis-25281,Acanthurus,genus
Fis-25281,Acanthurus nubilus,species
Fis-31082,Metazoa,kingdom
Fis-31082,Chordata,phylum
Fis-31082,Actinopteri,class
Fis-31082,Acanthuriformes,order
Fis-31082,Acanthuridae,family
Fis-31082,Acanthurus,genus
Fis-31082,Acanthurus olivaceus,species
Fis-25280,Metazoa,kingdom
Fis-25280,Chordata,phylum
Fis-25280,Actinopteri,class
Fis-25280,Acanthuriformes,order
Fis-25280,Acanthuridae,family
Fis-25280,Acanthurus,genus
Fis-25280,Acanthurus polyzona,species
Fis-31081,Metazoa,kingdom
Fis-31081,Chordata,phylum
Fis-31081,Actinopteri,class
Fis-31081,Acanthuriformes,order
Fis-31081,Acanthuridae,family
Fis-31081,Acanthurus,genus
Fis-31081,Acanthurus pyroferus,species
Fis-143896,Metazoa,kingdom
Fis-143896,Chordata,phylum
Fis-143896,Actinopteri,class
Fis-143896,Acanthuriformes,order
Fis-143896,Acanthuridae,family
Fis-143896,Acanthurus,genus
Fis-143896,Acanthurus reversus,species
Fis-25285,Metazoa,kingdom
Fis-25285,Chordata,phylum
Fis-25285,Actinopteri,class
Fis-25285,Acanthuriformes,order
Fis-25285,Acanthuridae,family
Fis-25285,Acanthurus,genus
Fis-25285,Acanthurus sohal,species
Fis-4576,Metazoa,kingdom
Fis-4576,Chordata,phylum
Fis-4576,Actinopteri,class
Fis-4576,Acanthuriformes,order
Fis-4576,Acanthuridae,family
Fis-4576,Acanthurus,genus
Fis-4576,Acanthurus tennentii,species
Fis-25282,Metazoa,kingdom
Fis-25282,Chordata,phylum
Fis-25282,Actinopteri,class
Fis-25282,Acanthuriformes,order
Fis-25282,Acanthuridae,family
Fis-25282,Acanthurus,genus
Fis-25282,Acanthurus thompsoni,species
Fis-23321,Metazoa,kingdom
Fis-23321,Chordata,phylum
Fis-23321,Actinopteri,class
Fis-23321,Acanthuriformes,order
Fis-23321,Acanthuridae,family
Fis-23321,Acanthurus,genus
Fis-23321,Acanthurus triostegus,species
Fis-35352,Metazoa,kingdom
Fis-35352,Chordata,phylum
Fis-35352,Actinopteri,class
Fis-35352,Acanthuriformes,order
Fis-35352,Acanthuridae,family
Fis-35352,Acanthurus,genus
Fis-35352,Acanthurus tristis,species
Fis-29584,Metazoa,kingdom
Fis-29584,Chordata,phylum
Fis-29584,Actinopteri,class
Fis-29584,Acanthuriformes,order
Fis-29584,Acanthuridae,family
Fis-29584,Acanthurus,genus
Fis-29584,Acanthurus xanthopterus,species
W-Msc-420709,Metazoa,kingdom
W-Msc-420709,Mollusca,phylum
W-Msc-420709,Bivalvia,class
W-Msc-420709,Arcoida,order
W-Msc-420709,Arcidae,family
W-Msc-420709,Acar,genus
W-Msc-420709,Acar domingensis,species
W-Msc-215258,Metazoa,kingdom
W-Msc-215258,Mollusca,phylum
W-Msc-215258,Bivalvia,class
W-Msc-215258,Arcoida,order
W-Msc-215258,Arcidae,family
W-Msc-215258,Acar,genus
W-Msc-215258,Acar plicata,species
ITS-550413,Metazoa,kingdom
ITS-550413,Arthropoda,phylum
ITS-550413,Hexanauplia,class
ITS-550413,Calanoida,order
ITS-550413,Acartiidae,family
ITS-550413,Acartia,genus
ITS-550413,Acartia erythraea,species
ITS-89654,Metazoa,kingdom
ITS-89654,Arthropoda,phylum
ITS-89654,Hexanauplia,class
ITS-89654,Sessilia,order
ITS-89654,Archaeobalanidae,family
ITS-89654,Acasta,genus
ITS-89654,Acasta cyathus,species
ITS-206259,Metazoa,kingdom
ITS-206259,Arthropoda,phylum
ITS-206259,Hexanauplia,class
ITS-206259,Sessilia,order
ITS-206259,Archaeobalanidae,family
ITS-206259,Acasta,genus
ITS-206259,Acasta spongites,species
W-Hol-214640,Metazoa,kingdom
W-Hol-214640,Echinodermata,phylum
W-Hol-214640,Holothuroidea,class
W-Hol-214640,Molpadida,order
W-Hol-214640,Caudinidae,family
W-Hol-214640,Acaudina,genus
W-Hol-214640,Acaudina leucoprocta,species
W-Hol-241765,Metazoa,kingdom
W-Hol-241765,Echinodermata,phylum
W-Hol-241765,Holothuroidea,class
W-Hol-241765,Molpadida,order
W-Hol-241765,Caudinidae,family
W-Hol-241765,Acaudina,genus
W-Hol-241765,Acaudina molpadioides,species
Fis-50647,Metazoa,kingdom
Fis-50647,Chordata,phylum
Fis-50647,Actinopteri,class
Fis-50647,Gobiiformes,order
Fis-50647,Gobiidae,family
Fis-50647,Acentrogobius,genus
Fis-50647,Acentrogobius audax,species
Fis-25367,Metazoa,kingdom
Fis-25367,Chordata,phylum
Fis-25367,Actinopteri,class
Fis-25367,Gobiiformes,order
Fis-25367,Gobiidae,family
Fis-25367,Acentrogobius,genus
Fis-25367,Acentrogobius caninus,species
Fis-54058,Metazoa,kingdom
Fis-54058,Chordata,phylum
Fis-54058,Actinopteri,class
Fis-54058,Gobiiformes,order
Fis-54058,Gobiidae,family
Fis-54058,Acentrogobius,genus
Fis-54058,Acentrogobius janthinopterus,species
Fis-54060,Metazoa,kingdom
Fis-54060,Chordata,phylum
Fis-54060,Actinopteri,class
Fis-54060,Gobiiformes,order
Fis-54060,Gobiidae,family
Fis-54060,Acentrogobius,genus
Fis-54060,Acentrogobius moloanus,species
Fis-54062,Metazoa,kingdom
Fis-54062,Chordata,phylum
Fis-54062,Actinopteri,class
Fis-54062,Gobiiformes,order
Fis-54062,Gobiidae,family
Fis-54062,Acentrogobius,genus
Fis-54062,Acentrogobius multifasciatus,species
Fis-136797,Metazoa,kingdom
Fis-136797,Chordata,phylum
Fis-136797,Actinopteri,class
Fis-136797,Gobiiformes,order
Fis-136797,Gobiidae,family
Fis-136797,Yongeichthys,genus
Fis-136797,Yongeichthys nebulosus,species
Fis-48018,Metazoa,kingdom
Fis-48018,Chordata,phylum
Fis-48018,Actinopteri,class
Fis-48018,Gobiiformes,order
Fis-48018,Gobiidae,family
Fis-48018,Acentrogobius,genus
Fis-48018,Acentrogobius viridipunctatus,species
Fis-122026,Metazoa,kingdom
Fis-122026,Chordata,phylum
Fis-122026,Actinopteri,class
Fis-122026,Syngnathiformes,order
Fis-122026,Syngnathidae,family
Fis-122026,Acentronura,genus
Fis-122026,Acentronura breviperula,species
Fis-50333,Metazoa,kingdom
Fis-50333,Chordata,phylum
Fis-50333,Actinopteri,class
Fis-50333,Syngnathiformes,order
Fis-50333,Syngnathidae,family
Fis-50333,Acentronura,genus
Fis-50333,Acentronura tentaculata,species
SLB-132879,Viridiplantae,kingdom
SLB-132879,Chlorophyta,phylum
SLB-132879,Ulvophyceae,class
SLB-132879,Dasycladales,order
SLB-132879,Polyphysaceae,family
SLB-132879,Acetabularia,genus
SLB-132879,Acetabularia caliculus,species
SLB-132039,Viridiplantae,kingdom
SLB-132039,Chlorophyta,phylum
SLB-132039,Ulvophyceae,class
SLB-132039,Dasycladales,order
SLB-132039,Polyphysaceae,family
SLB-132039,Acetabularia,genus
SLB-132039,Acetabularia crenulata,species
SLB-133799,Viridiplantae,kingdom
SLB-133799,Chlorophyta,phylum
SLB-133799,Ulvophyceae,class
SLB-133799,Dasycladales,order
SLB-133799,Polyphysaceae,family
SLB-133799,Acetabularia,genus
SLB-133799,Acetabularia major,species
ITS-95889,Metazoa,kingdom
ITS-95889,Arthropoda,phylum
ITS-95889,Malacostraca,class
ITS-95889,Decapoda,order
ITS-95889,Sergestidae,family
ITS-95889,Acetes,genus
ITS-95889,Acetes americanus,species
ITS-95897,Metazoa,kingdom
ITS-95897,Arthropoda,phylum
ITS-95897,Malacostraca,class
ITS-95897,Decapoda,order
ITS-95897,Sergestidae,family
ITS-95897,Acetes,genus
ITS-95897,Acetes chinensis,species
ITS-95902,Metazoa,kingdom
ITS-95902,Arthropoda,phylum
ITS-95902,Malacostraca,class
ITS-95902,Decapoda,order
ITS-95902,Sergestidae,family
ITS-95902,Acetes,genus
ITS-95902,Acetes japonicus,species
URM-2-3,Metazoa,kingdom
URM-2-3,Arthropoda,phylum
URM-2-3,Pycnogonida,class
URM-2-3,Pantopoda,order
URM-2-3,Ammotheidae,family
URM-2-3,Achelia,genus
URM-2-3,Achelia alaskensis,species
URM-2-6,Metazoa,kingdom
URM-2-6,Arthropoda,phylum
URM-2-6,Pycnogonida,class
URM-2-6,Pantopoda,order
URM-2-6,Ammotheidae,family
URM-2-6,Achelia,genus
URM-2-6,Achelia assimilis,species
URM-2-24,Metazoa,kingdom
URM-2-24,Arthropoda,phylum
URM-2-24,Pycnogonida,class
URM-2-24,Pantopoda,order
URM-2-24,Ammotheidae,family
URM-2-24,Achelia,genus
URM-2-24,Achelia echinata,species
URM-2-29,Metazoa,kingdom
URM-2-29,Arthropoda,phylum
URM-2-29,Pycnogonida,class
URM-2-29,Pantopoda,order
URM-2-29,Ammotheidae,family
URM-2-29,Achelia,genus
URM-2-29,Achelia hoekii,species
URM-2-43,Metazoa,kingdom
URM-2-43,Arthropoda,phylum
URM-2-43,Pycnogonida,class
URM-2-43,Pantopoda,order
URM-2-43,Ammotheidae,family
URM-2-43,Achelia,genus
URM-2-43,Achelia nana,species
URM-2-53,Metazoa,kingdom
URM-2-53,Arthropoda,phylum
URM-2-53,Pycnogonida,class
URM-2-53,Pantopoda,order
URM-2-53,Ammotheidae,family
URM-2-53,Achelia,genus
URM-2-53,Achelia sawayai,species
URM-2-66,Metazoa,kingdom
URM-2-66,Arthropoda,phylum
URM-2-66,Pycnogonida,class
URM-2-66,Pantopoda,order
URM-2-66,Ammotheidae,family
URM-2-66,Achelia,genus
URM-2-66,Achelia superba,species
Fis-32200,Metazoa,kingdom
Fis-32200,Chordata,phylum
Fis-32200,Actinopteri,class
Fis-32200,Pleuronectiformes,order
Fis-32200,Rhombosoleidae,family
Fis-32200,Achiropsetta,genus
Fis-32200,Achiropsetta tricholepis,species
Fis-26599,Metazoa,kingdom
Fis-26599,Chordata,phylum
Fis-26599,Actinopteri,class
Fis-26599,Pleuronectiformes,order
Fis-26599,Achiridae,family
Fis-26599,Achirus,genus
Fis-26599,Achirus achirus,species
Fis-128376,Metazoa,kingdom
Fis-128376,Chordata,phylum
Fis-128376,Actinopteri,class
Fis-128376,Pleuronectiformes,order
Fis-128376,Achiridae,family
Fis-128376,Achirus,genus
Fis-128376,Achirus declivis,species
Fis-24400,Metazoa,kingdom
Fis-24400,Chordata,phylum
Fis-24400,Actinopteri,class
Fis-24400,Pleuronectiformes,order
Fis-24400,Achiridae,family
Fis-24400,Achirus,genus
Fis-24400,Achirus lineatus,species
Fis-124446,Metazoa,kingdom
Fis-124446,Chordata,phylum
Fis-124446,Actinopteri,class
Fis-124446,Labriformes,order
Fis-124446,Labridae,family
Fis-124446,Achoerodus,genus
Fis-124446,Achoerodus viridis,species
W-Por-171178,Metazoa,kingdom
W-Por-171178,Porifera,phylum
W-Por-171178,Demospongiae,class
W-Por-171178,Tetractinellida,order
W-Por-171178,Scleritodermidae,family
W-Por-171178,Aciculites,genus
W-Por-171178,Aciculites orientalis,species
W-Msc-506568,Metazoa,kingdom
W-Msc-506568,Mollusca,phylum
W-Msc-506568,Bivalvia,class
W-Msc-506568,Nuculoida,order
W-Msc-506568,Nuculidae,family
W-Msc-506568,Acila,genus
W-Msc-506568,Acila castrensis,species
Fis-29585,Metazoa,kingdom
Fis-29585,Chordata,phylum
Fis-29585,Actinopteri,class
Fis-29585,Acipenseriformes,order
Fis-29585,Acipenseridae,family
Fis-29585,Acipenser,genus
Fis-29585,Acipenser brevirostrum,species
Fis-58741,Metazoa,kingdom
Fis-58741,Chordata,phylum
Fis-58741,Actinopteri,class
Fis-58741,Acipenseriformes,order
Fis-58741,Acipenseridae,family
Fis-58741,Acipenser,genus
Fis-58741,Acipenser gueldenstaedtii,species
Fis-29588,Metazoa,kingdom
Fis-29588,Chordata,phylum
Fis-29588,Actinopteri,class
Fis-29588,Acipenseriformes,order
Fis-29588,Acipenseridae,family
Fis-29588,Acipenser,genus
Fis-29588,Acipenser medirostris,species
Fis-33633,Metazoa,kingdom
Fis-33633,Chordata,phylum
Fis-33633,Actinopteri,class
Fis-33633,Acipenseriformes,order
Fis-33633,Acipenseridae,family
Fis-33633,Acipenser,genus
Fis-33633,Acipenser mikadoi,species
Fis-29589,Metazoa,kingdom
Fis-29589,Chordata,phylum
Fis-29589,Actinopteri,class
Fis-29589,Acipenseriformes,order
Fis-29589,Acipenseridae,family
Fis-29589,Acipenser,genus
Fis-29589,Acipenser naccarii,species
Fis-29590,Metazoa,kingdom
Fis-29590,Chordata,phylum
Fis-29590,Actinopteri,class
Fis-29590,Acipenseriformes,order
Fis-29590,Acipenseridae,family
Fis-29590,Acipenser,genus
Fis-29590,Acipenser nudiventris,species
Fis-58742,Metazoa,kingdom
Fis-58742,Chordata,phylum
Fis-58742,Actinopteri,class
Fis-58742,Acipenseriformes,order
Fis-58742,Acipenseridae,family
Fis-58742,Acipenser,genus
Fis-58742,Acipenser oxyrinchus,species
Fis-32981,Metazoa,kingdom
Fis-32981,Chordata,phylum
Fis-32981,Actinopteri,class
Fis-32981,Acipenseriformes,order
Fis-32981,Acipenseridae,family
Fis-32981,Acipenser,genus
Fis-32981,Acipenser sinensis,species
Fis-29592,Metazoa,kingdom
Fis-29592,Chordata,phylum
Fis-29592,Actinopteri,class
Fis-29592,Acipenseriformes,order
Fis-29592,Acipenseridae,family
Fis-29592,Acipenser,genus
Fis-29592,Acipenser stellatus,species
Fis-29593,Metazoa,kingdom
Fis-29593,Chordata,phylum
Fis-29593,Actinopteri,class
Fis-29593,Acipenseriformes,order
Fis-29593,Acipenseridae,family
Fis-29593,Acipenser,genus
Fis-29593,Acipenser sturio,species
Fis-29594,Metazoa,kingdom
Fis-29594,Chordata,phylum
Fis-29594,Actinopteri,class
Fis-29594,Acipenseriformes,order
Fis-29594,Acipenseridae,family
Fis-29594,Acipenser,genus
Fis-29594,Acipenser transmontanus,species
W-Msc-456582,Metazoa,kingdom
W-Msc-456582,Mollusca,phylum
W-Msc-456582,Gastropoda,class
W-Msc-456582,Acmaeidae,family
W-Msc-456582,Acmaea,genus
W-Msc-456582,Acmaea mitra,species
Fis-55105,Metazoa,kingdom
Fis-55105,Chordata,phylum
Fis-55105,Actinopteri,class
Fis-55105,Tetraodontiformes,order
Fis-55105,Monacanthidae,family
Fis-55105,Acreichthys,genus
Fis-55105,Acreichthys hajam,species
Fis-26724,Metazoa,kingdom
Fis-26724,Chordata,phylum
Fis-26724,Actinopteri,class
Fis-26724,Tetraodontiformes,order
Fis-26724,Monacanthidae,family
Fis-26724,Acreichthys,genus
Fis-26724,Acreichthys tomentosus,species
ITS-667088,Metazoa,kingdom
ITS-667088,Arthropoda,phylum
ITS-667088,Hexanauplia,class
ITS-667088,Calanoida,order
ITS-667088,Paracalanidae,family
ITS-667088,Acrocalanus,genus
ITS-667088,Acrocalanus gibber,species
Rep-196,Metazoa,kingdom
Rep-196,Chordata,phylum
Rep-196,Lepidosauria,class
Rep-196,Squamata,order
Rep-196,Acrochordidae,family
Rep-196,Acrochordus,genus
Rep-196,Acrochordus granulatus,species
W-Oph-236130,Metazoa,kingdom
W-Oph-236130,Echinodermata,phylum
W-Oph-236130,Ophiuroidea,class
W-Oph-236130,Ophiurida,order
W-Oph-236130,Amphiuridae,family
